name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
noah-palmer;CLB;10;10;900;0;0;0;0;0;56;0;0;0;1;0;0;0
noah-palmer;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-parke;RBNY;31;31;2771;0;0;0;0;6;2;0;0;27;33;0;5;0
michael-parkhurst;NE;30;30;2700;0;0;0;0;0;0;0;0;12;23;0;1;0
logan-pause;CHI;25;19;1782;6;0;0;1;4;1;0;0;23;16;0;5;1
orlando-perez;CHV;23;11;1173;12;0;0;0;3;3;0;0;15;5;1;2;0
troy-perkins;DC;30;30;2700;0;0;0;0;0;140;0;0;2;3;0;2;0
mike-petke;COL;26;26;2256;0;0;0;0;7;1;0;0;37;13;0;10;2
matt-pickens;CHI;8;8;720;0;0;0;0;0;57;0;0;0;5;0;0;0
rusty-pierce;CLB;18;18;1524;0;0;0;0;8;2;0;0;39;25;0;5;0
eddie-pope;RSL;22;22;1926;0;0;0;0;5;1;0;0;20;15;1;4;0
dan-popik;CLB;1;1;90;0;0;0;0;0;11;0;0;1;0;0;1;0
brandon-prideaux;DC;9;9;784;0;0;0;0;0;0;0;0;15;7;0;3;0
santino-quaranta;DC;4;0;65;4;0;0;0;1;1;0;0;0;3;1;0;0
sergei-raad;SKC;1;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0
ramon-ramirez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-randolph;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-raybould;SKC;8;6;583;2;0;0;1;1;0;0;0;7;11;0;2;1
tim-regan;CHV;30;30;2618;0;0;0;0;10;2;0;0;28;15;0;5;1
matt-reis;NE;32;32;2880;0;0;0;0;0;182;0;0;1;10;0;1;0
james-riley;NE;20;20;1706;0;0;0;0;3;2;0;0;34;14;1;5;0
nick-rimando;DC;2;2;180;0;0;0;0;0;10;0;0;0;1;0;0;0
brian-roberts;SKC;1;0;17;1;0;0;0;1;0;0;0;0;0;0;0;0
troy-roberts;LA;14;10;892;4;0;0;1;3;1;0;0;12;6;0;2;0
eder-robles;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-russolillo;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-ruud;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dario-sala;DAL;28;28;2475;0;0;0;1;0;129;0;0;1;4;0;3;0
estuardo-sanchez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-sanneh;CHI;19;15;1296;4;0;0;1;1;0;0;0;15;9;0;0;0
marcelo-saragosa;LA;10;10;822;0;0;0;0;5;2;0;0;35;15;0;4;0
marcelo-saragosa;DAL;7;3;291;4;0;0;0;2;0;0;0;13;8;0;0;0
josh-saunders;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
markus-schopp;RBNY;5;1;199;4;0;0;0;6;3;0;0;8;4;0;3;0
stephen-shirley;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
willie-sims;NE;9;2;219;7;0;0;0;5;1;0;0;3;6;4;0;0
alex-smith;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robert-ssejjemba;DC;1;0;25;1;0;0;0;1;1;0;0;1;0;1;0;0
jack-stewart;CHI;5;1;139;4;0;0;0;1;1;0;0;4;1;0;1;0
jack-stewart;RSL;12;12;987;0;0;0;0;4;0;0;0;15;2;0;1;1
david-stokes;DC;3;1;52;2;0;0;0;0;0;0;0;0;0;0;0;0
marcus-storey;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nathan-sturgis;LA;15;15;1247;0;0;0;0;1;0;0;0;15;21;0;0;0
danny-szetela;CLB;4;3;237;1;0;0;1;4;3;0;0;5;5;0;0;0
melvin-tarley;COL;3;0;34;3;0;0;0;3;3;0;0;1;1;2;0;0
matt-taylor;CHV;15;2;323;13;0;0;1;6;2;0;0;9;5;3;0;0
zach-thornton;CHI;24;24;2160;0;0;0;1;0;118;0;0;0;5;0;0;0
john-thorrington;CHI;2;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0
t-j-tomasso;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-torres;RSL;16;16;1363;0;0;0;0;1;0;0;0;14;11;0;1;0
mario-torres;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
seth-trembly;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
idris-ughiovhe;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
simo-valakari;DAL;31;30;2608;1;0;0;1;10;3;0;0;81;23;0;6;0
lawson-vaughn;CHV;17;11;1046;6;0;0;1;0;0;0;0;23;8;0;3;0
kyle-veris;LA;10;8;732;2;0;0;0;7;1;0;0;13;5;1;1;0
joe-vide;RBNY;7;2;282;5;0;0;0;4;0;0;0;6;6;0;2;0
blake-wagner;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyson-wahl;SKC;10;6;607;4;0;0;0;5;2;0;0;5;4;0;0;0
jonny-walker;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-ward;CLB;11;6;605;5;0;0;0;2;1;0;0;8;13;0;1;0
doug-warren;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lance-watson;SKC;11;4;450;7;0;0;0;4;2;0;0;9;7;3;2;0
jamie-watson;RSL;10;0;104;10;0;0;0;4;1;0;0;2;6;3;1;0
zach-wells;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-williamson;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-wilson;DC;11;2;407;9;0;0;0;1;1;0;0;6;6;0;1;0
chris-wingert;COL;10;4;446;6;0;0;0;0;0;0;0;10;5;0;1;0
john-wolyniec;CLB;1;0;32;1;0;0;0;2;1;0;0;0;0;1;0;0
joey-worthen;RSL;3;0;29;3;0;0;0;1;0;0;0;0;3;0;0;0
danny-wynn;NE;2;0;62;2;0;0;0;0;0;0;0;1;2;0;0;0
marvell-wynne;RBNY;28;23;2170;5;0;0;3;10;5;0;0;19;18;0;4;1
alex-yi;DAL;11;6;667;5;0;0;0;2;1;0;0;14;3;0;2;0
kerry-zavagnin;SKC;25;23;2069;2;0;0;1;8;2;0;0;28;22;0;4;0
jed-zayner;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
