name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
antonio-mlinar-delamea;NE;5;4;319;1;0;85.9;0;0;0;0;0;0;1;0;0;0
kamohelo-mokotjo;CIN;9;6;551;3;0;91;0;0;0;4;0;2;5;0;0;0
alex-monis;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
callum-montgomery;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
callum-montgomery;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brendan-moore;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joseph-mora;DC;21;19;1586;2;0;78.5;1;4;0;6;0;16;5;2;3;0
jorge-moreira;POR;1;1;89;0;0;78.8;0;1;0;0;0;0;1;0;0;0
junior-moreno;DC;20;20;1722;0;0;87.4;1;10;3;12;0;21;9;0;5;1
ashtone-morgan;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aidan-morris;CLB;10;2;360;8;0;88.3;0;2;0;2;0;8;5;0;3;0
justin-morrow;TOR;15;11;959;4;0;84.8;0;5;1;11;0;3;4;0;1;0
georges-mukumbilwa;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luke-mulholland;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-munjoma;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesus-david-murillo;LAFC;5;5;405;0;0;83.1;1;2;0;2;0;5;1;0;1;0
james-musa;MIN;6;2;155;4;0;84.7;0;0;0;2;0;5;0;0;1;0
trey-muse;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-muyl;RBNY;2;0;55;2;0;70;0;1;1;1;0;3;3;0;0;0
alex-muyl;NSH;18;15;1097;3;0;77.3;2;16;4;8;0;27;19;2;1;0
andy-najar;LAFC;8;1;180;7;0;84.3;1;0;0;2;0;4;1;1;1;0
luiz-fernando;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miguel-angel-navarro;CHI;19;10;971;9;0;76.7;1;11;1;12;0;18;13;0;1;0
miguel-nazarit;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hassan-ndam;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-nealis;RBNY;6;5;453;1;0;82.1;1;2;0;1;0;7;3;0;2;0
dylan-nealis;MIA;19;10;1103;9;0;77.8;0;10;1;12;0;20;14;0;1;0
jayden-nelson;TOR;7;1;141;6;0;71.1;0;3;0;0;0;5;3;0;2;0
john-nelson;DAL;11;8;705;3;0;80.1;1;2;1;0;0;0;3;0;0;0
michael-nelson;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
evan-newton;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michee-ngalina;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lee-nguyen;MIA;5;0;92;5;0;82.1;0;3;2;6;0;1;2;0;0;0
sam-nicholson;COL;2;2;174;0;0;84.4;0;3;0;2;0;2;3;2;0;0
david-norman-jr;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moses-nyeman;DC;11;5;490;6;0;81.5;1;2;0;2;0;9;12;0;2;0
shane-o-neill;SEA;18;13;1238;5;0;89;0;2;0;2;0;16;3;0;3;0
alfonso-ocampo-chavez;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-ochoa;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-ochoa;RSL;1;1;90;0;0;37.8;0;0;0;1;0;0;0;0;0;0
chinonso-offor;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
noble-okello;TOR;1;0;22;1;0;71.4;0;0;0;0;0;1;0;0;0;0
wyatt-omsberg;CHI;5;2;185;3;0;75.4;1;0;0;0;0;2;2;0;0;0
nedum-onuoha;RSL;15;15;1318;0;0;90.5;0;12;2;6;0;7;9;2;0;0
kwadwo-opoku;LAFC;3;0;52;3;0;75;1;1;0;0;0;1;2;0;1;0
matej-oravec;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rey-ortiz;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leonard-owusu;VAN;20;14;1301;6;0;86.6;1;10;0;4;0;21;17;0;1;0
;LAFC;16;15;1231;1;0;85.2;1;4;0;13;0;14;19;1;2;0
marcelo-palomino;HOU;3;0;21;3;0;95.7;0;0;0;1;0;0;2;0;0;0
elliot-panicco;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
james-pantemis;MTL;3;3;270;0;0;80;0;0;0;0;0;0;1;0;0;0
kevin-paredes;DC;17;9;944;8;0;76.3;1;5;3;7;0;17;21;1;1;0
cristhian-paredes;POR;17;9;822;8;0;78.2;0;10;4;8;0;15;11;0;5;0
tim-parker;RBNY;19;18;1620;1;0;75.7;1;2;1;1;0;16;11;1;2;1
kevin-partida;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
santiago-patino;ORL;2;0;8;2;0;100;0;0;0;0;0;0;0;0;0;0
damiano-pecile;VAN;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
ronaldo-pena;HOU;1;0;38;1;0;72.7;0;1;0;0;0;2;2;0;0;0
jason-pendant;RBNY;20;17;1612;3;0;69.6;2;8;0;8;0;18;10;0;2;0
cristian-penilla;NE;17;10;962;7;0;75.5;4;19;6;12;0;14;20;0;0;0
andres-perea;ORL;23;11;1190;12;0;85.4;2;16;3;8;0;21;12;0;3;0
adrien-perez;LAFC;9;2;299;7;0;76.1;0;7;1;0;0;4;8;0;0;0
jonathan-perez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tom-pettersson;CIN;15;13;1142;2;0;88.8;0;7;1;1;0;22;18;1;1;0
matt-polster;NE;15;8;757;7;0;86.8;2;2;0;9;0;17;8;0;4;1
justin-portillo;RSL;5;3;265;2;0;88.3;0;2;0;0;0;7;4;0;1;0
noah-powder-x7610;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvas-powell;MIA;4;2;197;2;0;66.7;0;1;1;0;0;3;2;0;1;0
jack-price;COL;16;14;1318;2;0;89.4;5;5;2;24;0;13;5;1;4;1
ralph-priso;TOR;4;1;159;3;0;85.8;0;1;0;1;0;3;0;0;0;0
john-pulskamp;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
roberto-puncec;SKC;20;18;1675;2;0;87.1;1;3;1;1;0;30;6;0;2;0
andrew-putna;RSL;15;15;1350;0;0;47.5;0;0;0;0;0;0;4;0;0;0
jairo-quinteros;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jukka-raitala;MTL;15;15;1350;0;0;83.1;0;4;3;6;0;20;6;0;2;0
jeizon-ramirez;RSL;10;0;80;10;0;77.8;0;5;1;1;0;2;1;0;1;0
greg-ranjitsingh;MIN;3;3;270;0;0;69;0;0;0;0;0;0;0;0;0;0
ryan-raposo;VAN;15;2;375;13;0;80.5;1;0;0;1;0;3;10;4;1;0
andre-rawls;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-rea;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrien-regattin;CIN;10;7;630;3;0;80.3;2;10;3;9;0;6;11;2;0;0
justin-rennicks;NE;4;0;29;4;0;88.9;0;2;0;1;0;0;2;0;0;0
andres-reyes;MIA;13;13;1101;0;0;83.6;0;9;3;0;0;27;12;0;9;2
yordy-reyna;DC;5;3;237;2;0;80.5;1;3;1;2;0;3;6;0;0;0
andre-reynolds-ii;CHI;2;0;16;2;0;33.3;0;0;0;0;0;0;0;0;0;0
bryan-reynolds;DAL;17;14;1267;3;0;80.9;3;4;1;12;0;21;15;0;2;0
spencer-richey;CIN;10;9;819;1;0;72.8;0;0;0;0;0;0;1;0;0;0
damian-rivera;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thomas-roberts;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miles-robinson;ATL;17;16;1393;1;0;88.7;0;9;1;4;0;20;18;1;6;0
robbie-robinson;MIA;12;4;427;8;0;81.7;1;11;2;3;0;12;9;8;1;0
luis-robles;MIA;15;15;1350;0;0;66.5;0;0;0;0;0;0;2;0;1;0
luis-felipe;SJ;5;2;197;3;0;82.6;0;1;1;1;0;2;0;0;0;0
abraham-rodriguez;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
allan-rodriguez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-roldan;SEA;18;3;572;15;0;82.3;1;3;0;4;0;11;7;0;1;0
rocco-romeo;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eloy-room;CLB;17;17;1511;0;0;72.3;0;0;0;0;0;0;1;0;2;0
andy-rose;VAN;13;10;854;3;0;82.9;1;4;2;1;0;6;1;0;2;1
oriol-rosell;ORL;8;8;585;0;0;90.1;0;0;0;1;0;16;3;0;2;0
matheus-rossetto;ATL;15;10;780;5;0;89.3;0;3;1;10;0;9;4;2;1;0
kelyn-rowe;NE;16;10;896;6;0;80.7;0;17;4;11;0;13;4;0;3;0
brian-rowe;ORL;4;4;360;0;0;72.7;0;0;0;0;0;0;0;0;0;0
abdul-rwatubyaye;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marc-rzatkowski;RBNY;16;7;698;9;0;78;1;7;3;14;0;11;12;1;1;0
steeven-saba;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-salazar;HOU;1;0;12;1;0;100;0;0;0;0;0;1;0;0;1;0
nathan-dylan-saliba;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-salloi;SKC;7;1;165;6;0;84.1;0;6;3;2;0;0;1;1;0;0
ilie-sanchez;SKC;15;13;1259;2;0;80.7;1;7;1;11;0;14;9;0;4;0
richard-sanchez;SKC;2;1;104;1;0;85.2;0;0;0;0;0;0;1;0;0;0
james-sands;NYC;16;16;1409;0;0;87.4;1;5;0;7;0;34;30;0;6;0
joe-scally;NYC;4;1;70;3;0;84.4;0;0;0;1;0;2;1;0;1;0
rodrigo-schlegel;ORL;10;7;645;3;0;86.5;0;1;0;0;0;10;4;0;4;0
tate-schmitt;RSL;4;3;254;1;0;72.1;0;1;0;2;0;5;3;0;0;0
brady-scott;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrick-seagrist-x3863;RBNY;3;3;246;0;0;67.1;0;0;0;0;0;4;0;0;1;0
dante-sealy;DAL;5;0;49;5;0;75;0;2;0;1;0;4;3;0;0;0
mark-segbers-x9336;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ulises-segura;DC;10;7;683;3;0;76;0;9;5;8;0;6;14;3;1;0
chris-seitz;DC;6;6;540;0;0;60.8;0;0;0;0;0;0;1;0;0;0
brandon-servania-x3028;DAL;12;4;398;8;0;77.3;0;3;0;3;0;5;7;0;1;0
jacob-shaffelburg;TOR;4;1;125;3;0;57.7;0;1;0;1;0;1;3;0;0;0
harry-shipp;SEA;2;0;38;2;0;72.7;0;0;0;0;0;0;0;1;0;0
shamit-shome;MTL;12;4;282;8;0;79.3;0;0;0;1;0;3;2;0;0;0
bobby-shuttleworth;CHI;17;17;1530;0;0;80.6;0;0;0;0;0;0;1;0;2;0
marcelo-silva;RSL;15;15;1309;0;0;87.6;0;12;4;2;0;19;3;0;4;0
kevin-silva;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;21;20;1701;1;0;88.1;0;14;1;2;0;44;14;0;4;0
bressan;DAL;18;11;1167;7;0;87;1;4;1;0;0;9;12;0;4;0
josh-sims;RBNY;2;0;45;2;0;82.3;0;0;0;0;0;0;0;0;0;0
seth-sinovic;NE;1;0;13;1;0;81.8;0;0;0;1;0;0;0;0;0;0
jonathan-sirois;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-sirois;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-sisniega;LAFC;14;14;1260;0;0;62.2;0;0;0;0;0;0;1;0;1;0
axel-sjoberg;DC;2;2;171;0;0;87;0;2;1;0;0;1;2;0;0;0
axel-sjoberg;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jack-skahan;SJ;1;0;11;1;0;88.9;0;0;0;0;0;1;0;0;0;0
jorgen-skjelvik;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nicholas-slonina;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gabriel-slonina;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-smith;ORL;16;11;1026;5;0;81.1;1;8;5;9;0;25;7;1;2;0
brad-smith;SEA;5;1;148;4;0;80.3;0;2;1;1;0;1;1;0;0;0
graham-smith;SKC;4;4;315;0;0;82.9;0;1;0;0;0;4;2;0;2;0
connor-sparrow;CHI;1;1;90;0;0;50;0;0;0;0;0;0;0;0;0;0
dayne-st-clair;MIN;13;13;1170;0;0;49;0;0;0;0;0;0;1;0;0;0
mason-stajduhar;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
caleb-stanko;CIN;13;5;470;8;0;85.5;0;0;0;2;0;16;6;0;3;0
luka-stojanovic;CHI;2;1;61;1;0;88.2;0;2;1;0;0;3;0;0;0;0
jared-stroud;RBNY;20;11;924;9;0;68.5;2;8;0;24;0;12;21;1;1;0
aljaz-struna;HOU;17;16;1436;1;0;87.5;0;2;0;1;0;21;9;1;6;0
brad-stuver;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hunter-sulte;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beckham-sunderland;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gustav-svensson;SEA;12;11;959;1;0;88.9;0;9;2;1;0;15;6;0;0;0
ben-sweat;MIA;22;20;1675;2;0;77.9;2;10;5;10;0;19;8;1;6;0
nkosi-tafari;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-tarbell;CLB;7;6;559;1;0;60.5;0;0;0;0;0;1;0;0;0;0
russell-teibert;VAN;20;19;1585;1;0;89;1;5;4;10;0;14;13;0;3;0
carlos-teran;CHI;2;0;14;2;0;63.6;0;1;0;0;0;0;0;0;0;0
tanner-tessmann;DAL;19;9;1001;10;0;82.6;1;16;4;11;0;7;7;0;0;0
samuel-tetteh;RBNY;10;4;329;6;0;76.3;0;8;1;0;0;7;1;1;0;0
gudmundur-thorarinsson;NYC;19;7;683;12;0;85.4;1;5;1;12;0;7;6;0;1;0
donny-toia;RSL;20;19;1674;1;0;75.7;1;7;0;10;0;26;9;0;4;0
john-tolkin;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nouhou;SEA;22;16;1402;6;0;86;2;10;3;6;0;21;21;1;1;0
roman-torres;MIA;5;4;325;1;0;69.7;0;5;0;2;0;3;2;0;0;1
juan-pablo-torres;NYC;2;0;2;2;0;100;0;0;0;0;0;0;0;0;0;0
roman-torres;SEA;3;0;27;3;0;85.3;0;0;0;0;0;0;0;0;0;0
mason-toye;MTL;6;2;151;4;0;84.8;1;1;0;1;0;0;1;0;0;0
diedie-traore;LA;6;0;84;6;0;83.3;0;0;0;1;0;4;5;0;0;0
mohamed-traore;LAFC;1;1;45;0;0;70.3;0;1;0;0;0;0;0;0;0;0
wil-trapp;MIA;21;16;1368;5;0;86.8;0;5;2;5;0;23;6;0;4;0
ken-tribbett;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
auston-trusty;COL;8;5;525;3;0;87.4;1;3;1;1;0;7;3;0;0;0
matt-turner;NE;22;22;1980;0;0;65.2;0;0;0;0;0;0;4;0;0;0
cole-turner;PHI;1;0;3;1;0;100;0;0;0;0;0;0;0;0;0;0
ema-twumasi;DAL;4;0;35;4;0;75;0;0;0;1;0;1;0;0;0;0
przemyslaw-tyton;CIN;12;12;1071;0;0;72.2;0;0;0;0;0;0;1;0;0;0
victor-ulloa;MIA;23;17;1433;6;0;83.2;3;10;1;16;0;23;17;1;1;0
denso-ulysse;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zarek-valentin;HOU;19;18;1621;1;0;78.9;3;2;0;8;0;6;2;0;0;0
milton-valenzuela;CLB;19;17;1448;2;0;79.1;3;9;1;10;0;19;10;1;4;0
maikel-van-der-werff;CIN;13;11;973;2;0;88.6;0;7;1;0;0;15;9;2;2;0
julian-vazquez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-vega;SJ;12;12;1080;0;0;74.6;0;0;0;0;0;0;2;0;0;0
;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matias-vera;HOU;20;20;1689;0;0;90.2;0;9;2;14;0;32;28;0;7;1
collin-verfuth;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kenneth-vermeer;LAFC;8;8;720;0;0;72.8;0;0;0;0;0;0;1;0;0;0
ranko-veselinovic;VAN;18;16;1384;2;0;84.6;0;5;0;2;0;8;8;0;2;0
will-vint;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-vom-steeg;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anton-walkes;ATL;17;15;1335;2;0;89.4;1;7;3;1;0;4;2;0;2;0
casey-walls;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
collen-warner;COL;7;4;263;3;0;87.6;0;1;0;1;0;11;1;0;1;0
taylor-washington;NSH;14;2;389;12;0;80.8;1;1;0;8;0;5;3;3;1;0
kendall-waston;CIN;17;17;1528;0;0;85.3;0;10;3;1;0;22;9;1;5;0
joel-waterman;MTL;7;6;548;1;0;86.3;1;2;0;1;0;4;3;0;1;0
quentin-westberg;TOR;20;20;1800;0;0;75.8;1;0;0;1;0;0;1;0;0;0
gordon-wild;LA;3;0;30;3;0;85.7;1;0;0;0;0;1;2;1;0;0
jj-williams;ATL;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;1
josh-williams;CLB;12;11;1021;1;0;88.7;1;4;2;0;0;6;6;0;1;0
joe-willis;NSH;23;23;2070;0;0;56.5;0;0;0;1;0;1;2;0;1;0
danny-wilson;COL;9;9;742;0;0;76.7;0;2;1;4;0;11;3;1;1;1
alan-winn;NSH;7;1;239;6;0;81.1;0;4;1;0;0;4;7;0;0;0
tyler-wolff;ATL;5;1;118;4;0;84.4;0;0;0;0;0;5;1;0;0;0
andrew-wooten;PHI;16;4;446;12;0;74.6;4;3;1;4;0;3;4;5;0;0
vito-wormgoor;CLB;2;2;107;0;0;92.8;0;0;0;0;0;2;1;0;1;0
laurence-wyke;ATL;7;2;226;5;0;78.3;0;4;1;0;0;6;3;0;1;0
deklan-wynne;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;MTL;2;1;127;1;0;73.8;0;2;0;0;0;4;0;0;0;0
william-yarbrough;COL;14;14;1260;0;0;70.9;0;0;0;0;0;0;1;0;0;0
dru-anthony-yearwood;RBNY;12;8;612;4;0;73.6;0;3;1;4;0;17;6;0;3;0
wilfried-zahibo;NE;3;1;180;2;0;81;0;1;0;0;0;9;2;1;0;0
wilfried-zahibo;HOU;4;2;118;2;0;81.4;0;1;0;0;0;6;1;0;2;0
renzo-zambrano;POR;5;1;98;4;0;91.4;0;0;0;1;0;4;3;0;1;0
eriq-zavaleta;TOR;5;3;282;2;0;88.3;0;0;0;0;0;0;0;0;0;0
gedion-zelalem;NYC;1;0;14;1;0;86.7;0;0;0;0;0;0;0;0;0;0
adrian-zendejas;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-zendejas;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-zobeck;DAL;4;3;318;1;0;71.6;0;0;0;0;0;0;0;0;0;0
rida-zouhir;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dario-zuparic;POR;19;18;1611;1;0;83.5;0;4;4;4;0;20;19;1;3;1
