name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
roman-torres;SEA;17;12;1127;5;1;78.6;0;14;4;2;0;4;5;1;2;0
auston-trusty;PHI;22;22;1966;0;1;79.9;0;11;4;5;0;31;13;1;4;1
bill-tuiloma;POR;25;21;1919;4;1;83.5;0;27;6;4;0;12;12;0;1;0
victor-ulloa;CIN;26;22;1945;4;1;83.4;2;9;3;24;0;20;9;0;4;0
hector-villalba;ATL;20;10;938;10;1;79.4;4;36;9;12;0;6;6;4;0;0
kendall-waston;CIN;25;24;2175;1;1;78.4;0;18;4;3;0;32;15;1;9;1
romario-williams;CLB;7;1;122;6;1;62.5;0;5;3;2;0;5;6;1;0;0
wilfried-zahibo;NE;24;18;1509;6;1;78.1;1;14;3;10;0;43;16;0;7;1
rodolfo-zelaya;LAFC;4;1;118;3;1;68;0;6;2;4;0;3;2;1;0;0
walker-zimmerman;LAFC;25;25;2169;0;1;85.2;1;21;5;5;0;31;12;1;7;1
siad-haji;SJ;4;0;41;4;0;78.3;0;0;0;0;0;1;1;0;0;0
saad-abdul-salaam;SEA;18;11;1062;7;0;78.9;1;1;0;7;0;12;8;1;2;0
lalas-abubakar;COL;22;22;1980;0;0;83;0;11;3;5;0;27;10;2;7;0
lalas-abubakar;CLB;1;1;90;0;0;94.1;0;2;1;0;0;0;0;0;0;0
danilo-acosta;ORL;8;8;670;0;0;75.9;1;1;0;1;0;3;4;0;1;0
danilo-acosta;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mo-adams;CHI;10;5;484;5;0;84.2;1;1;0;6;0;12;8;0;4;0
kyle-adams;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bismark-adjei-boateng;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
francois-affolter;SJ;1;1;90;0;0;91.2;0;0;0;0;0;1;0;0;0;0
harrison-afful;CLB;22;22;1905;0;0;79.5;2;19;8;16;0;13;15;1;3;1
jacob-akanyirige;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nazmi-albadawi;CIN;1;0;9;1;0;66.7;0;0;0;0;0;1;1;0;0;0
romain-alessandrini;LA;5;5;281;0;0;79.5;1;8;3;6;0;7;5;2;1;0
eric-alexander;CIN;6;4;312;2;0;85.4;1;0;0;2;0;4;0;0;0;0
eric-alexander;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-allen;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rj-allen;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joao-pedro;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
efrain-alvarez;LA;14;4;518;10;0;80.3;3;12;5;9;0;4;5;0;2;1
frankie-amaya;CIN;19;15;1241;4;0;86.5;0;16;5;25;0;18;28;1;2;0
mikey-ambrose;ATL;4;3;266;1;0;69.4;0;0;0;3;0;3;1;0;2;0
isaac-angking;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-aranguiz;DAL;11;7;562;4;0;81.4;0;11;2;7;0;12;15;2;0;0
julian-araujo;LA;18;10;891;8;0;74;1;7;2;9;0;19;5;1;3;0
joaquin-ardaiz;VAN;16;3;405;13;0;63.4;0;12;4;3;0;8;4;0;1;0
hugo-arellano;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xavier-arreaga;SEA;14;12;1119;2;0;88.3;0;6;1;1;0;15;11;1;3;2
luis-arriaga;RSL;2;0;4;2;0;100;0;0;0;0;0;0;0;0;0;0
anderson-asiedu;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-atencio;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-attinella;POR;10;10;900;0;0;57.1;0;0;0;0;0;1;1;0;0;0
micheal-azira;MTL;19;16;1443;3;0;87.8;1;8;1;11;0;23;13;0;3;0
micheal-azira;CHI;4;2;216;2;0;83.7;0;3;2;1;0;3;2;0;1;0
jon-bakero;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-baldisimo;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robinho;CLB;19;13;1115;6;0;80.8;2;33;11;9;0;18;17;1;0;0
robinho;ORL;6;3;207;3;0;87.8;0;6;2;2;0;2;1;0;0;0
luis-barraza;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clement-bayiha;MTL;11;4;469;7;0;80.7;1;2;1;5;0;2;4;1;0;0
damarcus-beasley;HOU;12;12;1032;0;0;83.7;2;3;0;7;0;7;15;2;0;0
jason-beaulieu;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-beckerman;RSL;25;24;2134;1;0;84.8;5;17;4;8;0;41;27;0;9;0
daniel-bedoya;NYC;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
george-bello;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-beltran;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-bendik;CLB;6;6;540;0;0;67.4;0;0;0;0;0;0;2;0;0;0
joe-bendik;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-bersano;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-besler;SKC;27;25;2115;2;0;85.5;0;2;0;6;0;13;10;0;3;1
vincent-bezecourt;RBNY;8;7;453;1;0;55.8;1;11;3;6;0;10;5;1;0;0
david-bingham;LA;33;33;2970;0;0;63.5;0;0;0;1;0;1;3;0;1;0
eric-bird;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jose-bizama;HOU;5;4;354;1;0;79;1;2;1;0;0;4;7;1;1;0
andre-blake;PHI;26;26;2304;0;0;64.2;0;0;0;0;0;0;4;0;1;0
johan-blomberg;COL;3;1;88;2;0;77.4;0;2;0;1;0;1;0;0;1;1
emmanuel-boateng;DC;3;0;51;3;0;89.5;0;0;0;1;0;1;0;0;0;0
corben-bone;CIN;6;2;186;4;0;87.2;0;0;0;4;0;0;0;2;0;0
alex-bono;TOR;7;6;555;1;0;60.7;0;0;0;0;0;0;1;0;0;0
jonathan-bornstein;CHI;11;11;914;0;0;79.2;0;2;0;4;0;11;12;0;1;0
terrence-boyd;TOR;11;3;339;8;0;70.8;0;4;2;0;0;5;6;1;1;0
joao-moutinho;ORL;16;15;1221;1;0;75.2;3;9;2;10;0;16;10;0;1;0
zachary-brault-guillard;MTL;13;9;871;4;0;76.8;1;11;5;12;0;11;3;1;1;0
shaft-brewer-jr;LAFC;1;1;90;0;0;90;0;1;0;0;0;2;1;0;0;0
andrew-brody;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tajon-buchanan;NE;10;4;391;6;0;71.9;2;11;2;0;0;5;9;0;0;0
rece-buckmaster;RBNY;6;6;540;0;0;79;0;2;0;6;0;4;6;0;1;0
evan-bush;MTL;32;32;2880;0;0;61;0;0;0;0;0;1;3;0;3;0
antonio-bustamante;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-cabrera;MTL;16;13;1178;3;0;85.8;0;9;1;5;0;13;8;0;2;0
chris-cadden;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-alberto-caicedo;NE;31;27;2359;4;0;81.2;0;22;2;8;0;79;57;3;6;0
scott-caldwell;NE;20;12;1079;8;0;81.6;1;3;2;8;0;16;21;0;2;0
jeff-caldwell;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alexander-callens;NYC;24;24;2160;0;0;84.6;0;17;1;3;0;25;31;1;3;0
eric-calvillo;SJ;2;1;73;1;0;80.5;0;0;0;0;0;1;1;0;0;0
jonathan-campbell;SEA;4;4;360;0;0;83.5;0;0;0;0;0;3;0;0;1;0
dante-campbell;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
george-campbell;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
diego-campos;CHI;10;5;439;5;0;73.2;0;3;1;3;0;2;1;1;1;0
russell-canouse;DC;26;25;2149;1;0;85.8;0;10;0;9;0;38;26;0;5;0
andrew-carleton;ATL;3;0;64;3;0;60.7;0;1;0;1;0;1;1;0;0;0
servando-carrasco;LA;16;3;388;13;0;84.5;0;0;0;1;0;13;0;0;2;0
julio-cascante;POR;22;16;1440;6;0;86.7;1;10;3;2;0;28;4;1;4;1
edgar-castillo;NE;20;20;1693;0;0;73.6;5;16;1;9;0;16;14;2;2;0
emanuel-cecchini;SEA;4;1;155;3;0;86.2;0;2;0;1;0;3;1;0;1;0
edwin-cerrillo;DAL;12;11;918;1;0;92.5;1;4;0;6;0;20;6;0;2;0
thomas-chacon;MIN;2;1;85;1;0;90.9;0;2;1;2;0;2;3;0;0;0
maxime-chanot;NYC;31;31;2790;0;0;84.3;0;12;1;6;0;32;21;2;11;0
diego-chara;POR;30;29;2606;1;0;91.1;2;7;1;24;0;69;54;1;11;1
mathieu-choiniere;MTL;17;6;681;11;0;83.6;1;7;0;5;0;14;17;1;1;0
laurent-ciman;TOR;17;14;1262;3;0;88.5;1;11;3;3;0;12;2;1;3;0
ricardo-clark;CLB;7;4;361;3;0;82.2;0;6;0;3;0;6;7;0;0;0
steve-clark;POR;24;24;2160;0;0;70.5;0;0;0;0;0;0;2;0;2;0
stefan-cleveland;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-coffee;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elliot-collier;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aurelien-collin;PHI;6;6;530;0;0;85;0;5;0;1;0;5;4;0;2;0
josue-colman;ORL;8;1;154;7;0;80.2;1;4;1;8;0;0;1;1;0;0
cristian-colman;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
simon-colyn;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-miguel-coronel;PHI;4;3;319;1;0;51.3;0;0;0;0;0;0;0;0;0;0
jorge-corrales;CHI;15;13;1036;2;0;83.2;0;2;0;6;0;20;5;0;4;1
jorge-corrales;MTL;4;1;99;3;0;83.6;1;0;0;1;0;2;2;0;0;0
cade-cowell;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
warren-creavalle;PHI;13;5;367;8;0;79.6;1;1;0;5;0;6;8;1;0;0
maxime-crepeau;VAN;26;26;2340;0;0;67.3;0;0;0;0;0;0;3;0;2;0
alex-crognale;CLB;12;9;881;3;0;81.6;1;4;0;1;0;11;8;0;5;0
cody-cropper;NE;7;7;630;0;0;69.7;0;0;0;0;0;0;0;0;1;0
emil-cuello;LA;9;2;189;7;0;75.4;1;2;0;1;0;4;1;0;1;0
harold-cummings;SJ;16;16;1392;0;0;86.4;0;1;1;4;0;16;12;0;5;0
auro;TOR;23;22;1889;1;0;87;3;8;3;15;0;14;26;1;0;0
danilo-silva;LAFC;5;2;222;3;0;79.7;0;2;0;1;0;5;3;0;1;0
pierre-da-silva;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aidan-daniels;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-davis;RBNY;30;28;2557;2;0;77.5;2;13;3;21;0;32;23;0;0;0
alex-de-john;ORL;6;6;406;0;0;80.8;0;1;0;1;0;3;3;0;1;0
artur;CLB;30;28;2452;2;0;84.4;0;15;3;14;0;48;17;2;4;0
a-j-delagarza;HOU;23;23;1995;0;0;81.4;1;8;2;7;0;25;26;1;6;0
jordy-delem;SEA;23;17;1439;6;0;82.4;1;7;0;2;0;26;22;0;4;0
nick-depuy;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyler-deric;HOU;7;7;630;0;0;46.7;0;0;0;0;0;0;3;0;0;0
justin-dhillon;SEA;5;3;264;2;0;65.2;0;7;3;4;0;5;2;6;0;0
alec-diaz;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-dick;SKC;1;1;90;0;0;62.5;0;0;0;0;0;0;0;0;0;0
claude-dielna;POR;15;12;1086;3;0;83.2;0;13;1;3;0;17;7;0;3;0
clement-diop;MTL;2;2;180;0;0;51;0;0;0;0;0;0;0;0;0;0
;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
griffin-dorsey;TOR;1;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0
marcelo-x7935;CHI;16;12;1147;4;0;78.3;0;5;1;0;0;17;7;0;1;0
cameron-duke;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
julian-dunn;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-duvall;HOU;1;1;90;0;0;80.8;0;0;0;0;0;0;2;0;0;0
earl-edwards-jr;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phillip-ejimadu;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marcus-epps;RBNY;3;1;109;2;0;60.9;0;2;1;0;0;1;2;0;0;0
jon-erice;VAN;21;21;1752;0;0;86.3;2;2;0;8;0;23;22;0;2;0
roger-espinoza;SKC;16;15;1149;1;0;75.9;3;16;6;19;0;27;23;1;4;3
derrick-etienne-jr;CIN;5;2;219;3;0;79.3;0;3;3;1;0;4;9;1;0;0
rod-fanni;MTL;3;3;270;0;0;86.5;0;0;0;0;0;0;1;0;0;0
marco-farfan;POR;3;3;190;0;0;72.4;0;0;0;1;0;3;1;0;2;0
andrew-farrell;NE;29;29;2603;0;0;76.3;1;1;0;1;0;18;24;0;7;0
carlos-fierro;SJ;7;2;225;5;0;76.8;0;7;1;2;0;1;7;2;0;0
maynor-figueroa;HOU;25;25;2249;0;0;82;3;28;4;9;0;19;25;0;6;1
nick-firmino;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oniel-fisher;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andres-flores;POR;15;9;778;6;0;87.6;1;10;1;5;0;12;6;0;0;0
andreu-fontas;SKC;13;10;964;3;0;89.8;0;3;1;3;0;7;5;0;2;0
;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
waylon-francis;CLB;17;16;1383;1;0;80.2;0;3;0;5;0;23;10;0;3;0
liam-fraser;TOR;9;9;810;0;0;89.5;1;7;1;9;0;14;8;0;3;0
tyler-freeman;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-freese;PHI;6;5;437;1;0;48.6;0;0;0;0;0;0;1;0;0;0
stefan-frei;SEA;34;34;3060;0;0;71.7;0;0;0;0;0;0;7;0;1;0
alejandro-fuenmayor;HOU;8;8;699;0;0;85.1;1;3;0;0;0;9;7;0;3;0
gilbert-fuentes;SJ;1;0;2;1;0;50;0;0;0;0;0;0;1;0;0;0
raymon-gaddis;PHI;34;34;2963;0;0;84.1;1;3;0;7;0;18;13;0;2;0
jon-gallagher;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erickson-gallardo;TOR;5;4;244;1;0;71.2;1;3;0;3;0;6;1;2;0;0
marquinhos-pedroso;DAL;2;1;119;1;0;84.3;0;1;0;0;0;0;0;0;0;0
marquinhos-pedroso;DC;4;3;287;1;0;75.6;0;3;1;4;0;4;2;0;0;0
boniek-garcia;HOU;32;30;2584;2;0;87.6;1;16;3;37;0;49;40;1;6;0
kevin-garcia;HOU;12;8;812;4;0;81.5;0;1;0;2;0;12;3;0;1;0
greg-garza;CIN;13;11;908;2;0;84.8;0;0;0;10;0;5;10;2;1;0
chase-gasper;MIN;15;14;1292;1;0;79.7;0;5;1;14;0;26;15;0;6;1
logan-gdula;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pc;VAN;18;9;813;9;0;84.6;1;7;1;6;0;26;12;2;4;0
justen-glad;RSL;23;23;2064;0;0;84.2;0;8;2;2;0;20;11;0;2;0
anibal-godoy;SJ;15;15;1344;0;0;88.9;2;6;2;13;0;37;29;1;8;0
jesse-gonzalez;DAL;32;32;2880;0;0;80.2;0;0;0;1;0;0;4;0;5;0
chris-goslin;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ruan;ORL;25;23;2096;2;0;76.1;5;8;4;12;0;19;37;9;1;0
adam-grinwis;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alejandro-guido;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
everton-luiz;RSL;27;24;2106;3;0;86.7;2;8;2;11;0;41;39;1;8;0
jeremiah-gutjahr;CHI;8;5;502;3;0;73.1;1;1;0;3;0;3;5;0;1;0
andrew-gutman;CIN;8;5;482;3;0;79;1;3;0;2;0;3;7;0;2;0
brad-guzan;ATL;34;34;3060;0;0;70.6;0;0;0;0;0;0;5;0;0;0
david-guzman-x5117;POR;5;4;349;1;0;83.7;1;5;0;4;0;9;3;0;0;0
david-guzman-x5117;CLB;16;13;1140;3;0;83.4;0;16;3;8;0;28;18;0;6;0
edwin-gyasi;DAL;4;1;82;3;0;71.4;0;2;1;1;0;2;3;1;0;0
joseph-claude-gyau;CIN;8;5;461;3;0;85.8;1;12;5;3;0;14;10;1;0;1
justin-haak;NYC;3;0;6;3;0;100;0;0;0;0;0;0;0;0;0;0
nick-hagglund;CIN;22;20;1802;2;0;79.5;0;10;2;4;0;17;5;1;2;0
jimmy-hague;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marlon-hairston;HOU;12;5;412;7;0;76.9;0;6;4;5;0;1;11;4;0;0
niko-hamalainen;LAFC;3;1;95;2;0;78.6;1;0;0;0;0;5;0;0;0;0
bill-hamid;DC;33;33;2970;0;0;56.7;0;0;0;0;0;0;1;0;0;0
jordan-hamilton;CLB;4;0;56;4;0;81.3;0;1;0;0;0;2;0;2;0;0
niko-hansen;CLB;9;2;246;7;0;85.2;0;0;0;4;0;5;2;0;1;0
niko-hansen;HOU;4;0;33;4;0;59.1;0;1;0;0;0;0;1;0;0;0
wilson-harris;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thomas-hasal;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nicolas-hasler;CHI;3;1;73;2;0;76.5;0;1;1;1;0;0;2;0;0;0
nicolas-hasler;SKC;9;7;635;2;0;81.4;1;2;0;6;0;3;5;1;0;0
jacori-hayes;DAL;19;8;848;11;0;86.3;2;7;2;4;0;6;31;0;0;0
adam-henley;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zachary-herivaux;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SKC;2;1;95;1;0;88.2;0;1;0;0;0;3;2;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-herrera;RSL;32;31;2768;1;0;80.4;4;19;5;24;0;31;14;2;7;1
cristian-higuita;ORL;9;7;648;2;0;85.9;2;6;1;3;0;14;15;0;5;0
tomas-hilliard-arce;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nicholas-hinds;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-holt;RSL;5;5;371;0;0;77.3;1;0;0;0;0;6;1;0;0;0
shandon-hopeau;SEA;1;0;32;1;0;84.6;0;0;0;0;0;0;1;0;0;0
alex-horwath;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-howard;COL;25;25;2160;0;0;50.4;0;0;0;1;0;0;2;0;1;0
justin-hoyte;CIN;17;16;1477;1;0;88.3;0;3;1;5;0;11;1;0;3;0
matt-hundley;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastien-ibeagha;NYC;23;11;1112;12;0;84.2;0;3;1;1;0;13;6;0;1;0
brian-iloski;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-irwin;COL;11;9;900;2;0;50.2;0;0;0;1;0;0;3;0;0;0
aljaz-ivacic;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
niki-jackson;COL;4;0;35;4;0;58.3;0;2;1;0;0;2;0;1;0;0
modou-jadama;POR;1;1;90;0;0;79.4;0;0;0;0;0;2;0;0;0;0
dejan-jakovic;LAFC;3;2;181;1;0;86.9;0;0;0;1;0;1;1;0;1;0
bradford-jamieson-iv;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robin-jansson;ORL;28;28;2422;0;0;83.1;0;10;0;1;0;17;11;0;6;1
sean-johnson;NYC;29;29;2610;0;0;72.5;0;0;0;1;0;0;2;0;5;0
ismaila-jome;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
derrick-jones;PHI;2;0;57;2;0;85.7;0;0;0;0;0;1;3;0;0;0
joevin-jones;SEA;17;9;921;8;0;86.8;2;14;7;15;0;10;16;1;2;0
florian-jungwirth;SJ;30;30;2671;0;0;86.9;2;19;6;4;0;39;32;0;4;0
sam-junqua;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mathias-jorgensen;RBNY;5;1;117;4;0;66.7;0;4;1;0;0;2;1;1;1;0
brent-kallman;MIN;16;14;1281;2;0;86.8;1;1;0;1;0;12;11;2;2;0
alec-kann;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
johan-kappelhof;CHI;29;29;2562;0;0;82.5;2;6;1;8;0;32;10;0;5;0
guram-kashia;SJ;23;21;1905;2;0;86;0;9;3;7;0;22;6;0;2;0
aboubacar-keita;CLB;10;8;801;2;0;83.8;0;2;0;1;0;6;6;0;0;0
jon-kempin;CLB;3;3;270;0;0;52;0;0;0;0;0;0;0;0;0;0
jasser-khmiri;VAN;1;1;90;0;0;84.2;0;1;0;0;0;0;1;0;0;0
kim-kee-hee;SEA;30;30;2622;0;0;84.9;1;14;1;7;0;31;9;0;7;0
daniel-kinumbe;MTL;1;1;67;0;0;80.8;0;0;0;0;0;2;1;0;0;0
perry-kitchen;LA;8;6;573;2;0;87;2;0;0;4;0;12;4;0;0;0
brad-knighton;NE;8;7;662;1;0;57.1;0;0;0;0;0;0;2;0;0;0
jean-christophe-koffi;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kai-koreniuk;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-kratz;ATL;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
ken-krolicki;MTL;10;5;523;5;0;86.2;0;2;0;1;0;16;7;0;2;0
kenneth-kronholm;CHI;20;20;1800;0;0;71.5;0;0;0;0;0;1;2;0;1;0
lagos-kunga;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wan-kuzain-wan-kamal;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-lampson;LA;1;1;90;0;0;85.7;0;0;0;0;0;0;0;0;0;0
foster-langsdorf;POR;2;0;25;2;0;60;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;ATL;27;15;1465;12;0;84.5;1;11;1;3;0;27;10;1;4;1
forrest-lasso;CIN;5;4;393;1;0;73.7;0;2;1;0;0;4;6;1;2;0
brooks-lennon;RSL;28;16;1539;12;0;75.3;1;10;2;18;0;23;8;1;3;0
brett-levis;VAN;9;3;330;6;0;77.7;0;1;0;5;0;4;5;0;1;0
jonathan-lewis;NYC;6;2;214;4;0;71.2;1;1;1;2;0;2;2;3;1;0
danny-leyva;SEA;6;4;413;2;0;85.5;0;4;0;2;0;6;6;0;1;0
grant-lillard;CHI;4;2;206;2;0;75.3;0;1;0;0;0;1;2;0;0;0
cameron-lindley;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaylin-lindsey;SKC;1;1;90;0;0;84.4;0;0;0;0;0;0;0;0;0;0
robin-lod;MIN;10;6;583;4;0;83.3;0;13;6;6;0;8;4;2;0;0
marcos-lopez;SJ;18;15;1168;3;0;81.8;1;10;4;17;0;19;28;0;7;1
evan-louro;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-lovitz;MTL;28;28;2520;0;0;74.8;2;12;6;18;0;28;11;3;5;0
ben-lundgaard;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-lundkvist;HOU;28;26;2387;2;0;78;4;6;0;29;0;34;14;3;4;0
ben-lundt;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-horta;LAFC;4;2;184;2;0;91.1;0;4;0;2;0;1;1;0;1;0
charlie-lyon;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fabinho;PHI;1;1;90;0;0;80;0;2;0;0;0;2;1;0;0;0
zac-macmath;VAN;8;8;720;0;0;65;0;0;0;0;0;1;2;0;3;0
connor-maloney;CLB;10;9;798;1;0;78.7;0;4;1;2;0;8;8;2;1;0
carter-manley;MIN;1;1;90;0;0;63.6;0;0;0;0;0;0;1;0;0;0
vito-mannone;MIN;34;34;3060;0;0;56.2;0;0;0;2;0;1;3;0;0;0
jt-marcinkowski;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-marie;SJ;9;3;345;6;0;78.8;1;6;2;4;0;5;10;1;1;0
chad-marshall;SEA;8;8;720;0;0;91.2;0;7;1;2;0;6;2;0;0;0
collin-martin;MIN;3;2;184;1;0;87;1;1;0;2;0;8;2;0;0;0
cristian-martinez;CHI;5;0;50;5;0;83.9;0;3;1;1;0;0;2;0;0;0
douglas-martinez;RSL;1;1;64;0;0;63.6;0;1;0;0;0;1;1;0;0;0
isidro-martinez;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
felipe-martins;DC;9;9;776;0;0;83.3;1;2;0;6;0;10;11;0;1;0
luis-martins;SKC;10;9;829;1;0;78.7;0;6;3;4;0;7;7;0;2;0
jimmy-maurer;DAL;2;2;180;0;0;80.8;0;0;0;0;0;0;0;0;0;0
chris-mavinga;TOR;26;24;2112;2;0;89.2;1;5;2;6;0;22;17;0;5;0
olivier-mbaizo;PHI;3;2;195;1;0;80.8;1;1;0;1;0;2;2;0;0;0
tommy-mccabe;CIN;6;2;244;4;0;87.6;0;1;0;0;0;1;0;0;0;0
chris-mccann;DC;6;4;319;2;0;79.6;0;2;0;0;0;2;1;1;0;0
erik-mccue;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brendan-mcdonough;VAN;1;1;66;0;0;91.2;0;0;0;0;0;0;1;0;0;0
kendall-mcintosh;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-mckenzie;PHI;7;6;537;1;0;85.4;0;1;0;0;0;5;5;0;0;0
jimmy-mclaughlin;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-meara;RBNY;1;1;90;0;0;29.6;0;0;0;0;0;0;0;0;0;0
alvaro-medran;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-medranda;SKC;10;2;176;8;0;78.3;1;8;2;2;0;3;3;0;1;0
thomas-meilleur-giguere;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lucas-melano;POR;8;1;121;7;0;65.8;0;2;0;1;0;4;2;1;1;0
tim-melia;SKC;32;32;2880;0;0;74;0;0;0;0;0;0;2;0;3;0
sean-melvin;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastian-mendez;ORL;23;20;1814;3;0;90.1;0;10;0;6;0;40;13;1;7;0
randy-mendoza;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
