name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
quincy-amarikwa;SJ;9;1;150;8;0;65.1;0;8;5;5;0;5;2;3;0;0
mikey-ambrose;ATL;7;2;260;5;0;74.1;0;1;0;1;0;4;1;2;1;0
michael-amick;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vytas;POR;23;19;1780;4;0;80.4;4;8;2;11;0;25;9;0;5;0
jalil-anibaba;HOU;8;4;462;4;0;68.6;0;2;1;0;0;4;2;0;0;0
bernardo-anor;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-arboleda;POR;5;0;54;5;0;61.9;0;6;1;2;0;3;1;1;0;1
hugo-arellano;LA;4;4;334;0;0;84.5;0;0;0;0;0;7;3;0;1;0
gbenga-arokoyo;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-arregui;MTL;6;3;238;3;0;75.2;1;0;0;1;0;9;3;0;1;0
david-arshakyan;CHI;7;0;27;7;0;62.5;0;1;0;0;0;1;1;0;1;0
jeff-attinella;POR;14;13;1242;1;0;56.5;0;0;0;0;0;0;2;0;0;0
brandon-aubrey;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kwame-awuah;NYC;4;0;26;4;0;84.2;0;0;0;0;0;1;0;0;0;0
eric-ayuk;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
micheal-azira;COL;30;28;2569;2;0;82.2;2;13;4;7;0;56;25;0;8;0
gideon-baah;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
molham-babouli;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matthew-baldisimo;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ibson;MIN;31;29;2660;2;0;86.1;6;17;7;30;0;32;75;2;6;0
chad-barrett;RSL;3;0;65;3;0;61.8;0;3;1;2;0;1;1;0;0;0
hadji-barry;ORL;3;0;11;3;0;77.8;0;1;0;0;0;0;0;1;0;0
arun-basuljevic;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lamar-batista;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jorge-rodrigo-bava;CHI;8;8;720;0;0;59.3;0;0;0;0;0;0;0;0;1;0
damarcus-beasley;HOU;24;22;1985;2;0;85.1;1;6;3;12;0;13;35;0;0;0
steven-beitashour;TOR;22;17;1589;5;0;81.5;5;4;1;12;0;15;10;0;1;0
louis-beland-goyette;MTL;6;4;293;2;0;74.4;1;0;0;3;0;10;3;0;2;0
kharlton-belmar;SKC;1;0;6;1;0;50;0;0;0;1;0;0;1;0;0;0
joe-bendik;ORL;33;33;2970;0;0;55.8;0;0;0;0;0;0;3;0;1;0
hernan-bernardello;MTL;22;17;1496;5;0;82.2;3;9;3;12;0;27;21;0;5;0
victor-bernardez;SJ;25;25;2228;0;0;80.9;1;13;1;7;0;28;8;0;2;2
john-berner;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-bersano;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anatole-abang;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-besler;SKC;26;26;2339;0;0;85.9;4;4;1;3;0;22;14;2;2;0
nick-besler;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vincent-bezecourt;RBNY;3;2;190;1;0;77.9;1;3;1;2;0;3;0;0;0;0
villyan-bijev;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-bilyeu;RBNY;1;1;90;0;0;72.3;0;1;0;1;0;1;1;0;0;0
david-bingham;SJ;23;23;2070;0;0;52.6;1;0;0;0;0;0;6;0;3;0
eric-bird;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-birnbaum;DC;26;25;2246;1;0;74;0;24;3;10;0;38;15;1;2;0
andre-blake;PHI;26;26;2340;0;0;55.2;0;0;0;0;0;1;5;0;2;0
mark-bloom;ATL;2;2;163;0;0;72.3;0;0;0;0;0;2;5;0;0;0
christian-bolanos;VAN;21;18;1626;3;0;73.7;7;29;7;35;0;12;30;2;0;1
deian-boldor;MTL;5;5;412;0;0;82.6;0;3;1;1;0;8;1;1;0;1
alex-bono;TOR;29;28;2570;1;0;49.8;1;0;0;1;0;1;2;0;2;0
stefano-bonomo;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-boswell;ATL;1;0;7;1;0;80;0;1;1;1;0;0;0;0;0;0
michael-boxall;MIN;12;12;1080;0;0;83.3;0;1;0;1;0;9;6;0;2;0
michael-bradley;TOR;30;30;2700;0;0;88.2;2;11;0;27;0;21;15;0;8;0
andrew-brody;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brandt-bronico;CHI;4;0;53;4;0;80.8;0;0;0;0;0;1;0;0;0;0
calle-brown;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marc-burch;COL;3;3;270;0;0;80.7;1;0;0;2;0;1;3;1;0;0
marc-burch;MIN;15;14;1232;1;0;75.2;0;0;0;8;0;3;5;0;1;0
bobby-burling;COL;12;8;760;4;0;78.7;0;4;0;2;0;7;4;0;3;0
julian-buescher;DC;7;2;180;5;0;75.8;0;4;1;8;0;3;5;0;0;0
evan-bush;MTL;31;31;2790;0;0;65;0;0;0;0;0;0;3;0;3;0
gianluca-busio;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marco-bustos;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-cabrera;MTL;20;18;1496;2;0;82;0;4;0;0;0;24;6;0;6;1
joey-calistri;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hassoun-camara;MTL;18;16;1350;2;0;77.4;0;10;4;8;0;23;10;2;4;1
sergio-camargo;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-campbell;CHI;24;8;1009;16;0;84.2;0;1;0;2;0;5;6;0;2;0
reggie-cannon;DAL;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
russell-canouse;DC;10;10;868;0;0;84.1;1;6;1;4;0;18;12;0;3;0
andrew-carleton;ATL;1;0;4;1;0;66.7;0;0;0;0;0;0;0;0;0;0
brian-carroll;PHI;1;0;45;1;0;96.4;0;0;0;0;0;1;3;0;0;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dennis-castillo;COL;3;3;244;0;0;72.6;0;0;0;0;0;6;1;0;1;0
cordell-cato;SJ;15;13;1138;2;0;79;1;11;1;13;0;6;14;1;0;0
darwin-ceren;SJ;21;19;1642;2;0;86.8;2;17;2;15;0;33;22;0;3;2
carlos-cermeno;DAL;8;3;315;5;0;89.2;0;1;0;0;0;5;6;0;2;0
anibal-chala;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
felix-chenkam;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-choiniere;MTL;3;0;34;3;0;81.3;0;0;0;1;0;2;1;1;0;0
russell-cicerone;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
laurent-ciman;MTL;30;30;2700;0;0;80.7;1;15;2;7;0;35;14;2;6;0
ricardo-clark;HOU;28;26;2252;2;0;80.4;2;23;6;18;0;39;14;1;6;0
steve-clark;DC;5;5;450;0;0;53.2;0;0;0;0;0;1;0;0;1;0
rennico-clarke;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stefan-cleveland;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aurelien-collin;RBNY;9;7;545;2;0;69.8;0;5;1;1;0;15;6;0;2;0
kip-colvey;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-conner;CHI;21;8;882;13;0;83.5;1;3;1;11;0;11;5;1;0;0
armando-cooper;TOR;19;10;906;9;0;85;2;12;4;13;0;31;30;0;2;0
jorge-corrales;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eduardo-cortes;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coy-craft;DAL;1;0;11;1;0;50;0;1;0;0;0;0;1;0;0;0
warren-creavalle;PHI;13;5;545;8;0;77.6;1;2;0;0;0;9;6;0;2;0
maxime-crepeau;MTL;3;3;270;0;0;64.7;0;0;0;0;0;1;0;0;1;0
alex-crognale;CLB;17;12;1069;5;0;80.4;1;8;2;0;0;10;9;0;1;0
sam-cronin;COL;3;3;262;0;0;71.3;0;2;0;0;0;5;3;0;2;0
sam-cronin;MIN;18;18;1551;0;0;87.5;1;5;1;5;0;16;13;0;3;0
cody-cropper;NE;28;28;2520;0;0;53;0;0;0;0;0;0;1;0;0;0
harold-cummings;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-da-fonte;COL;17;14;1223;3;0;76.5;0;2;0;4;0;30;14;0;5;0
pierre-da-silva;ORL;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
alphonso-davies;VAN;26;9;1053;17;0;71.8;1;15;2;13;0;15;18;3;1;0
charlie-davies;PHI;3;0;25;3;0;100;0;0;0;1;0;0;1;0;0;0
justin-davis;MIN;8;5;492;3;0;75.7;0;0;0;1;0;5;3;0;0;1
simon-dawkins;SJ;14;7;637;7;0;83.9;0;10;1;6;0;10;7;0;0;0
igor-juliao;SKC;1;1;45;0;0;80;0;2;1;0;0;1;2;0;1;0
marcel-de-jong;VAN;13;9;779;4;0;68.4;1;5;2;7;0;11;10;0;1;0
artur;CLB;24;19;1702;5;0;86.3;3;19;3;8;0;32;20;2;1;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-deakin;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christian-dean;VAN;3;3;239;0;0;61.1;0;0;0;0;0;3;0;0;1;0
christian-dean;CHI;3;2;220;1;0;82.6;0;1;0;2;0;1;1;0;0;0
matej-dekovic;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a-j-delagarza;HOU;30;30;2623;0;0;76.1;3;8;2;17;0;26;20;0;8;0
jordy-delem;SEA;14;9;755;5;0;84.4;1;2;0;7;0;8;13;1;3;0
nick-deleon;DC;19;18;1594;1;0;82.3;0;18;4;13;0;13;15;1;3;0
vadim-demidov;MIN;3;3;270;0;0;84.4;0;2;0;1;0;3;2;0;0;0
nick-depuy;MTL;5;1;128;4;0;80;0;1;0;0;0;4;3;1;0;0
tyler-deric;HOU;26;26;2340;0;0;37.1;0;0;0;3;0;0;2;0;2;0
jonel-desire;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bradley-diallo;LA;18;15;1382;3;0;79.3;0;11;3;8;0;39;6;1;7;1
rafael-diaz;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amer-didic;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
claude-dielna;NE;11;11;945;0;0;79.2;0;8;2;2;0;16;5;1;4;0
clement-diop;LA;15;15;1331;0;0;52.2;0;0;0;0;0;1;6;0;1;1
mix-diskerud;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conor-donovan;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrick-doody;CHI;7;7;629;0;0;75.8;4;1;0;10;0;4;3;0;0;0
dilly-duka;RBNY;3;2;151;1;0;66.7;0;1;0;2;0;1;0;1;0;0
dilly-duka;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reagan-dunk;RSL;3;2;174;1;0;61.5;0;0;0;0;0;1;1;0;0;0
chris-durkin;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-dykstra;SKC;4;3;301;1;0;63.9;0;0;0;0;0;0;0;0;1;0
david-edgar;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maurice-edu;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earl-edwards-jr;ORL;1;1;90;0;0;81.3;0;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-ellis;SKC;5;5;450;0;0;88.3;0;1;0;0;0;4;2;0;1;0
tsubasa-endoh;TOR;4;3;269;1;0;85.6;1;2;1;1;0;4;5;0;0;0
jose-escalante;HOU;3;0;24;3;0;66.7;0;2;0;2;0;0;2;0;0;0
fidel-escobar;RBNY;6;5;482;1;0;76.1;1;7;1;2;0;5;4;0;2;0
derrick-etienne-jr;RBNY;18;8;702;10;0;76.4;2;13;6;6;0;10;14;4;2;0
marco-farfan;POR;6;5;403;1;0;77.9;0;0;0;2;0;3;3;2;0;0
andrew-farrell;NE;30;30;2664;0;0;77.8;3;6;1;14;0;20;23;1;5;1
;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-fernandez;SEA;10;5;492;5;0;74.1;0;5;4;2;0;4;8;2;1;0
collin-fernandez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lalo-fernandez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafael-ramos;ORL;2;1;55;1;0;84.4;0;1;0;1;0;1;0;0;0;0
oniel-fisher;SEA;9;7;543;2;0;78.4;0;6;1;2;0;9;10;0;1;0
deybi-flores;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-oliveira;SKC;2;0;16;2;0;100;0;0;0;1;0;1;3;0;0;0
shaun-francis;SJ;8;8;691;0;0;75.2;0;3;1;5;0;11;3;1;1;0
waylon-francis;CLB;12;10;852;2;0;76.8;2;8;0;4;0;12;6;1;0;0
shaun-francis;MTL;6;4;376;2;0;75.8;0;4;2;0;0;2;1;1;0;0
sean-franklin;DC;19;15;1415;4;0;75.9;2;8;3;5;0;22;7;1;5;0
stefan-frei;SEA;33;33;2970;0;0;64.3;1;0;0;1;0;0;5;0;2;0
raymon-gaddis;PHI;26;23;2028;3;0;83;1;2;0;5;0;17;11;0;5;0
michael-gallagher;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafael-garcia;LA;18;12;1186;6;0;83.9;2;2;0;1;0;25;14;0;1;0
boniek-garcia;HOU;20;12;1165;8;0;82.8;4;6;2;28;0;21;17;0;4;0
kevin-garcia;HOU;3;2;211;1;0;84.1;0;0;0;2;0;2;1;0;1;0
devron-garcia;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
agus;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-gatt;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-gil;ORL;17;6;597;11;0;80.5;0;10;7;10;0;7;5;0;1;0
luis-gil;COL;4;3;256;1;0;86.4;0;7;3;5;0;3;2;0;0;0
pc;ORL;8;5;436;3;0;79.3;1;3;0;0;0;10;10;0;1;1
justen-glad;RSL;18;18;1620;0;0;84.3;0;11;5;2;0;21;8;0;2;0
jake-gleeson;POR;21;21;1818;0;0;60;0;0;0;0;0;0;2;0;0;0
shannon-gomez;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesse-gonzalez;DAL;29;29;2610;0;0;66.5;0;0;0;0;0;0;3;0;4;0
luis-gonzalez;DAL;2;0;8;2;0;40;0;0;0;0;0;0;1;0;0;0
john-goossens;CHI;1;1;89;0;0;80.6;0;2;0;2;0;1;0;0;1;0
chris-goslin;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kai-greene;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joseph-greenspan;MIN;4;3;235;1;0;85.9;0;1;0;0;0;6;1;0;1;1
kyle-greig;VAN;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0
mike-grella;RBNY;8;3;362;5;0;75;0;3;1;3;0;6;3;0;0;0
carlos-gruezo;DAL;31;30;2613;1;0;85.7;4;22;4;18;0;61;25;1;6;1
aaron-guillen;DAL;6;4;374;2;0;81.1;0;2;0;1;0;4;3;0;2;0
fredrik-gulbrandsen;RBNY;12;4;362;8;0;59.5;1;13;4;4;0;10;10;2;2;0
brad-guzan;ATL;14;14;1260;0;0;74.3;0;0;0;0;0;0;1;0;0;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-hagglund;TOR;15;13;1124;2;0;79.2;0;9;1;2;0;12;7;0;2;0
bill-hamid;DC;24;24;2160;0;0;49.1;0;0;0;0;0;1;1;0;0;0
sam-hamilton;COL;3;1;124;2;0;91.3;0;0;0;0;0;5;1;0;1;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-harrington;CHI;9;9;798;0;0;76.8;0;0;0;6;0;8;9;0;0;0
jacori-hayes;DAL;3;2;90;1;0;76.9;0;0;0;0;0;4;7;0;1;1
harrison-heath;ATL;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zachary-herivaux;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-hernandez;TOR;8;5;526;3;0;84.6;0;0;0;0;0;3;2;0;0;0
;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cristian-higuita;ORL;26;18;1554;8;0;87.6;3;14;2;14;0;42;62;0;9;0
joe-holland;HOU;5;0;22;5;0;95;0;1;0;1;0;1;1;0;0;0
femi-hollinger-janzen;NE;13;1;148;12;0;71.7;0;6;2;1;0;3;0;4;0;0
ryan-hollingshead;DAL;18;9;820;9;0;78;0;16;3;9;0;8;5;2;0;0
marshall-hollingsworth;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-horst;RSL;12;8;880;4;0;81.1;1;7;2;1;0;10;5;0;4;0
tim-howard;COL;25;25;2250;0;0;63.3;0;0;0;3;0;0;1;0;1;0
walker-hume;DAL;2;2;180;0;0;85.6;0;0;0;0;0;2;1;0;1;0
taylor-hunter;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
baggio-husidic;LA;10;5;443;5;0;92.6;0;3;0;1;0;8;6;0;0;0
nosa-igiebor;VAN;1;1;73;0;0;90.5;0;0;0;1;0;2;0;0;1;0
andres-imperiale;SJ;13;12;1111;1;0;81.5;0;3;1;0;0;25;11;0;7;0
clint-irwin;TOR;6;6;490;0;0;53.5;0;0;0;0;0;0;1;0;0;0
cameron-iwasa;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jorginho-james;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hector-jimenez;CLB;19;15;1366;4;0;81.1;3;6;1;10;0;11;15;0;1;0
eirik-johansen;NYC;2;2;180;0;0;67.2;0;0;0;0;0;0;1;0;0;0
sean-johnson;NYC;32;32;2880;0;0;68.1;0;0;0;0;0;0;4;0;2;0
daniel-johnson;CHI;8;0;125;8;0;80.3;0;6;3;2;0;2;5;0;0;0
malik-johnson;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ismaila-jome;MIN;12;7;674;5;0;84.3;0;1;0;6;0;8;4;0;3;0
derrick-jones;PHI;12;8;702;4;0;76.2;0;5;1;3;0;16;13;0;1;1
aaron-jones;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bashkim-kadrii;MIN;11;5;422;6;0;73.1;0;12;3;3;0;2;1;0;0;0
alhaji-kamara;DC;1;0;14;1;0;50;0;1;0;0;0;0;0;0;0;0
alec-kann;ATL;18;18;1620;0;0;67.2;1;0;0;2;0;0;5;0;3;0
alex-kapp;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
johan-kappelhof;CHI;33;33;2881;0;0;85.2;4;4;1;5;0;29;6;0;5;1
muhamed-keita;RBNY;6;2;190;4;0;68;1;2;0;5;0;6;3;0;1;0
taylor-kemp;DC;22;22;1980;0;0;70.3;0;11;2;20;0;12;17;0;2;0
jon-kempin;LA;7;7;570;0;0;53.8;0;0;0;0;0;1;2;0;0;0
dan-kennedy;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
logan-ketterer;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-klenofsky;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brad-knighton;NE;6;6;540;0;0;45.3;0;0;0;0;0;0;1;0;0;0
gershon-koffie;NE;23;21;1920;2;0;86.4;0;16;2;11;0;39;47;0;3;0
chris-korb;DC;16;13;1160;3;0;74.8;1;2;0;3;0;5;10;0;0;0
aaron-kovar;SEA;7;1;199;6;0;77.3;0;10;1;1;0;6;3;0;0;0
eric-kronberg;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
max-lachowecki;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
connor-lade;RBNY;21;16;1382;5;0;74.3;2;12;3;5;0;15;18;0;3;0
matt-lampson;CHI;24;24;2160;0;0;64;0;0;0;0;0;3;3;0;4;0
richie-laryea;ORL;12;1;250;11;0;86.8;1;3;2;4;0;9;18;0;2;0
wandrille-lefevre;MTL;3;1;103;2;0;78.6;0;2;1;0;0;0;0;0;0;0
jose-leiton;MIN;1;0;15;1;0;75;0;0;0;1;0;0;0;0;0;0
brett-levis;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zeiko-lewis-x3242;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-lewis;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jacob-lissek;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastian-lletget;LA;3;3;270;0;0;87.3;0;2;0;2;0;2;3;0;0;0
mikey-lopez;NYC;12;5;609;7;0;90;0;2;0;4;0;10;4;0;2;0
eric-lopez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
evan-louro;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-lovitz;MTL;25;19;1750;6;0;76.2;1;4;1;26;0;26;10;2;4;1
;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-loyd;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christian-lucatero;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ruben-luna;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
larrys-mabiala;POR;13;13;1160;0;0;83.2;0;9;0;0;0;16;5;0;0;1
fabinho;PHI;22;21;1902;1;0;72.4;2;8;3;15;0;30;26;1;4;0
adolfo-machado;HOU;33;33;2970;0;0;77;2;11;1;5;0;30;11;0;5;0
zac-macmath;COL;9;9;810;0;0;53.7;0;0;0;2;0;2;1;0;0;0
;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
george-malki;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
calum-mallace;MTL;7;4;298;3;0;87.8;0;5;1;2;0;1;1;0;0;0
calum-mallace;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
connor-maloney;CLB;2;1;127;1;0;87;1;1;0;3;0;0;1;0;0;0
kekuta-manneh;VAN;3;2;136;1;0;64.7;0;3;0;0;0;0;1;0;0;0
stefan-marinovic;VAN;5;5;450;0;0;54.9;0;0;0;0;0;0;2;0;0;0
collin-martin;MIN;11;7;635;4;0;85.9;1;2;1;2;0;11;7;0;4;0
cristian-martinez;CLB;8;1;237;7;0;85.7;0;3;0;2;0;8;9;1;2;0
ronald-matarrita;NYC;12;8;696;4;0;81.5;3;2;0;5;0;5;3;1;3;0
zach-mathers;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-maund;VAN;2;2;180;0;0;73.3;0;0;0;0;0;2;0;0;1;0
jimmy-maurer;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-mavinga;TOR;26;24;2015;2;0;84.1;2;8;1;6;0;25;15;0;3;0
chris-mccann;ATL;23;9;958;14;0;82.7;2;13;2;16;0;20;14;3;0;0
john-mccarthy;PHI;8;8;720;0;0;42.4;0;0;0;0;0;1;3;0;0;0
dax-mccarty;CHI;28;28;2465;0;0;86.2;5;15;3;21;0;26;57;2;4;0
jake-mcguire;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jack-mcinerney;LA;8;3;260;5;0;74.6;0;9;4;0;0;3;4;1;1;0
kendall-mcintosh;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-mckendry;VAN;1;1;90;0;0;61.5;0;0;0;1;0;3;2;0;0;0
patrick-mclain;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-meara;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lucas-melano;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-melia;SKC;31;31;2759;0;0;69.2;0;0;0;3;0;2;0;0;1;0
sean-melvin;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jefferson-mena;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raul-mendiola;LA;4;0;36;4;0;68.8;0;0;0;1;0;1;1;0;0;0
bryan-meredith;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-metzger;RBNY;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0
lindo-mfeka;SJ;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
eric-miller;COL;30;30;2616;0;0;74;0;2;0;7;0;17;16;2;5;0
tyler-miller;SEA;1;1;90;0;0;76.5;0;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chase-minter;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bruno-miranda;DC;5;0;53;5;0;77.8;0;1;0;0;0;1;1;0;0;0
;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
james-moberg;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aly-ghazal;VAN;7;7;630;0;0;83.3;0;5;0;0;0;12;9;0;0;0
camilo-monroy;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
harold-hanson;POR;1;0;1;1;0;100;0;0;0;0;0;1;0;0;0;0
amando-moreno;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-murphy;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
james-musa;SKC;1;1;90;0;0;86.1;0;1;1;0;0;2;0;0;1;0
soni-mustivar;SKC;14;2;260;12;0;83.9;1;0;0;5;0;7;4;0;0;0
chance-myers;POR;1;1;45;0;0;81.3;0;0;0;0;0;0;0;0;0;0
nicolai-naess;CLB;18;17;1476;1;0;85.9;0;8;1;3;0;11;6;0;1;0
adam-najem;PHI;5;1;153;4;0;81.3;0;1;0;2;0;4;2;0;0;0
brian-nana-sinkam;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hassan-ndam;RBNY;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
