name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
;NYC;23;14;1189;15;14;42.9;1;12;6
diego-luna;RSL;23;14;1201;15;11;18.2;6;10;15
jt-marcinkowski;SJ;13;12;1111;15;1;100;12;0;0
eric-miller;POR;21;12;1204;15;26;53.9;44;9;7
alfredo-morales;NYC;22;11;1157;15;32;59.4;19;16;11
fafa-picault;NSH;27;19;1625;15;87;41.4;11;19;15
celio-pompeu;STL;26;9;962;15;18;33.3;4;27;7
joseph-rosales;MIN;18;13;1093;15;26;34.6;13;28;12
raul-ruidiaz;SEA;18;11;1055;15;25;44;3;8;0
peter-stroud;RBNY;25;9;1010;15;20;60;3;18;21
samuel-adeniran;STL;18;11;950;14;66;59.1;8;12;3
tony-alfaro;LA;6;4;381;14;8;50;18;7;5
marco-angulo;CIN;24;9;784;14;18;27.8;5;10;14
dominique-badji;CIN;23;10;917;14;42;59.5;7;18;1
gavin-beavers;RSL;7;6;585;14;1;100;5;0;0
luis-alberto-caicedo;HOU;25;11;1200;14;21;42.9;23;31;17
giorgio-chiellini;LAFC;20;17;1366;14;60;58.3;57;11;29
diego-fagundez;ATX;19;14;1031;14;11;18.2;11;12;3
ivan-franco;HOU;26;11;1063;14;50;44;6;23;5
mender-garcia;MIN;30;13;1024;14;82;23.2;1;20;4
javier-hernandez;LA;9;7;687;14;12;41.7;2;8;4
mitja-ilenic;NYC;22;13;1192;14;15;53.3;20;15;7
geovane-jesus;DAL;19;11;986;14;76;69.7;39;16;15
marvin-loria;POR;17;9;760;14;16;25;1;8;13
damion-lowe;PHI;17;14;1231;14;59;61;64;27;35
kamal-miller;MTL;6;6;477;14;8;75;12;2;6
kevin-o-toole;NYC;21;12;1190;14;36;16.7;28;9;14
matias-pellegrini;NYC;24;14;1151;14;30;43.3;10;22;7
;MIA;13;11;929;14;12;8.3;2;8;4
sean-rea;MTL;15;7;744;14;3;0;0;6;2
kyle-smith;ORL;25;17;1501;14;38;50;40;20;16
jan-sobocinski;CLT;13;6;639;14;24;54.2;25;10;7
;CHI;22;8;759;14;12;75;9;12;6
tyler-wolff;ATL;18;6;642;14;1;0;1;14;4
graham-zusi;SKC;14;9;867;14;16;62.5;23;5;11
bryan-acosta;COL;14;13;1121;13;26;57.7;14;25;7
daniel-aguirre-x0634;LA;25;3;556;13;15;33.3;6;6;6
heber;SEA;22;12;1061;13;41;21.9;2;13;0
joe-bendik;PHI;8;7;687;13;1;100;3;0;0
latif-blessing;NE;15;14;1042;13;22;59.1;6;27;14
mauricio-cuevas;LA;8;5;422;13;7;42.9;12;8;5
milos-degenek;CLB;12;10;857;13;44;52.3;37;10;15
ahmed-hamdi;MTL;13;4;470;13;4;50;3;6;1
franco-ibarra;TOR;7;5;440;13;4;75;8;8;8
sam-junqua;DAL;22;9;1014;13;54;51.9;23;19;11
kemar-lawrence;MIN;14;13;1118;13;27;66.7;24;3;16
randall-leal;NSH;21;15;1151;13;17;17.6;1;17;7
robin-lod;MIN;10;10;899;13;27;44.4;10;16;6
tristan-muyumba;ATL;10;9;819;13;3;66.7;2;14;4
kwadwo-opoku;LAFC;19;13;1182;13;29;20.7;5;12;2
sergi-palencia;LAFC;20;14;1257;13;35;48.6;14;22;22
gabriel-pirani;DC;10;10;836;13;6;33.3;1;9;2
nelson-quinones;HOU;28;19;1479;13;14;50;6;27;14
romell-quioto;MTL;13;10;796;13;36;36.1;7;6;0
tomas-romero;TOR;6;6;540;13;1;100;10;0;0
darren-yapi;COL;20;8;885;13;63;36.5;11;26;2
william-agada;SKC;14;7;684;12;33;24.2;1;12;2
rasmus-alm;STL;21;13;1098;12;36;41.7;4;30;5
themi-antonoglou;TOR;11;3;478;12;4;25;8;10;5
simon-becher;VAN;19;5;604;12;44;34.1;8;10;0
cory-burke;RBNY;23;11;969;12;141;45.4;5;34;4
cristian-dajome;DC;19;7;776;12;30;40;5;15;4
bakaye-dibassy;MIN;8;5;482;12;12;41.7;13;7;3
erik-duenas;LAFC;18;8;751;12;3;33.3;5;19;13
derrick-etienne-jr;ATL;21;11;1046;12;6;16.7;2;11;5
luka-gavran;TOR;4;4;360;12;0;0;2;1;0
teenage-hadebe;HOU;12;12;1035;12;27;59.3;57;6;13
sang-bin-jeong;MIN;23;9;954;12;23;39.1;1;9;7
yuya-kubo;CIN;25;10;1068;12;13;61.5;7;22;10
tim-leibold;SKC;17;9;869;12;14;71.4;12;13;17
sebastian-lletget;DAL;19;15;1167;12;38;39.5;8;8;9
anthony-markanich;STL;10;7;657;12;23;69.6;13;10;14
george-marks;CLT;7;7;630;12;1;100;6;0;0
;MIA;13;9;911;12;16;43.8;9;14;11
wyatt-omsberg;CHI;11;7;704;12;32;50;33;6;14
alvas-powell;CIN;25;10;951;12;24;62.5;33;13;12
andrew-privett;CLT;12;11;1043;12;28;28.6;20;7;11
jacob-shaffelburg;NSH;28;15;1318;12;30;33.3;3;7;16
xande-silva;ATL;10;8;641;12;1;100;6;6;4
mason-toye;MTL;14;8;679;12;13;61.5;3;6;2
josh-yaro;STL;16;9;901;12;48;56.3;46;7;18
ali-ahmed;VAN;22;12;1121;11;16;37.5;1;17;18
cristian-arango;RSL;11;9;764;11;31;61.3;8;20;2
tomas-aviles;MIA;11;11;878;11;9;33.3;10;22;19
michael-barrios;COL;20;7;833;11;28;21.4;1;10;5
alex-bono;DC;10;9;855;11;2;100;6;0;0
robert-castellanos;SKC;12;7;700;11;47;70.2;43;8;9
nathan-uiliam-fogaca;POR;16;5;558;11;48;41.7;3;17;1
orrin-mckinze-gaines-ii;CLT;18;8;735;11;12;25;2;14;2
braian-galvan;COL;20;6;659;11;5;40;2;4;8
nacho-gil;NE;9;8;531;11;9;33.3;2;9;4
gaston-gonzalez;ORL;18;7;712;11;15;26.7;10;15;5
jacob-greene;DC;11;5;480;11;9;55.6;14;5;2
matt-hedges;TOR;14;13;1068;11;36;50;57;8;18
andres-jasson;NYC;21;9;805;11;14;14.3;1;11;3
corentin-jean;MIA;15;12;836;11;15;33.3;7;9;3
jesus-jimenez;DAL;22;8;685;11;27;25.9;1;8;2
chris-mueller;CHI;10;8;709;11;25;48;6;10;3
dylan-nealis;RBNY;19;10;1029;11;69;63.8;25;20;16
miguel-perez;STL;15;7;607;11;27;48.1;8;14;10
jacen-russell-rowe;CLB;21;4;527;11;21;28.6;2;10;2
nokkvi-thorisson;STL;9;1;263;11;10;40;2;5;3
gustavo-vallecilla;CLB;12;10;848;11;28;50;16;14;10
eryk-williamson;POR;6;6;530;11;7;42.9;2;12;4
ayo-akinola;TOR;14;4;555;10;16;31.3;3;9;0
scott-arfield;CLT;13;2;403;10;12;33.3;4;6;3
yamil-asad;DC;21;5;514;10;15;33.3;2;12;4
will-bruin;ATX;19;2;338;10;21;42.9;8;6;0
kendall-burks;CHI;9;5;506;10;22;63.6;24;6;6
wikelman-carmona;RBNY;17;6;661;10;21;33.3;3;18;3
machop-chol;ATL;19;4;460;10;27;33.3;0;7;3
noah-cobb;ATL;3;2;195;10;2;100;9;1;0
justin-haak;NYC;14;10;909;10;25;88;36;14;20
ronald-hernandez;ATL;10;8;700;10;4;50;13;11;9
benjamin-kikanovic;SJ;24;7;698;10;44;56.8;9;7;8
felipe-martins;ORL;16;6;560;10;12;41.7;6;6;8
greg-ranjitsingh;TOR;4;4;360;10;1;100;7;0;1
robbie-robinson;MIA;9;3;339;10;3;66.7;0;5;1
marinos-tzionis;SKC;21;6;712;10;13;23.1;4;11;3
akil-watts;STL;18;11;880;10;11;45.5;23;9;14
quentin-westberg;ATL;6;6;495;10;2;50;5;0;0
eriq-zavaleta;LA;11;4;483;10;16;56.3;15;2;5
luis-amarilla;MIN;13;8;743;9;50;48;8;5;0
steven-beitashour;COL;12;7;608;9;14;64.3;17;7;2
sebastian-blanco;POR;17;2;427;9;5;20;0;9;2
ethan-bristow;MIN;9;6;542;9;6;16.7;11;12;2
jesus-bueno;PHI;24;10;957;9;16;50;16;21;17
noel-caliskan;POR;4;2;264;9;6;16.7;1;2;2
rudy-camacho;CLB;11;8;788;9;27;37;40;14;8
eric-davis;DC;8;6;538;9;10;60;12;0;9
roger-espinoza;SKC;22;7;720;9;18;66.7;7;16;8
alex-gersbach;COL;3;3;262;9;8;12.5;10;3;6
julian-gressel;CLB;11;9;742;9;7;42.9;6;10;6
asier-illarramendi;DAL;11;7;692;9;7;42.9;8;10;18
henry-kessler;NE;9;8;694;9;32;56.3;26;8;5
saba-lobjanidze;ATL;9;6;467;9;0;0;2;3;2
christian-makoun-x2411;NE;9;5;486;9;10;40;14;9;6
joakim-nilsson;STL;8;7;595;9;14;78.6;26;7;12
justin-rennicks;NE;15;2;382;9;11;36.4;5;5;1
birk-risa;NYC;10;10;862;9;31;77.4;31;9;8
nigel-robertha;DC;10;3;305;9;8;25;1;6;0
diego-rossi;CLB;10;8;771;9;5;40;3;11;3
jack-skahan;SJ;9;4;361;9;3;66.7;2;4;3
sidnei-tavares;COL;5;5;300;9;4;0;0;6;1
kosi-thompson;TOR;14;6;580;9;12;41.7;9;11;11
dru-anthony-yearwood;RBNY;20;11;824;9;15;46.7;3;16;17
efrain-alvarez;LA;10;5;377;8;3;0;0;5;3
tah-brian-anunga;NSH;16;5;562;8;11;45.5;4;14;11
miguel-araujo;POR;3;2;174;8;7;42.9;1;1;2
josh-atencio;SEA;22;10;977;8;44;54.5;12;7;16
esmir-bajraktarevic;NE;13;5;493;8;10;40;0;10;1
michael-baldisimo;SJ;10;3;292;8;5;40;8;10;5
brecht-dejaegere;CLT;9;7;487;8;8;50;3;6;5
griffin-dorsey;HOU;19;10;1018;8;20;50;27;19;13
matt-freese;NYC;10;10;900;8;1;100;2;0;0
michael-halliday-x8049;ORL;18;9;847;8;17;64.7;26;7;9
;SKC;11;2;316;8;3;33.3;1;5;4
ilias-iliadis;MTL;6;4;251;8;9;33.3;3;6;5
clint-irwin;MIN;4;4;360;8;4;100;7;0;0
preston-judd;LA;17;6;640;8;14;57.1;5;11;1
ercan-kara;ORL;15;11;852;8;56;46.4;10;19;2
jimmy-maurer;DAL;5;4;434;8;0;0;2;0;0
hugo-mbongue;TOR;11;1;255;8;27;48.1;3;6;0
andres-perea;NYC;10;8;772;8;21;57.1;6;15;8
justin-rasmussen;POR;6;4;332;8;4;25;8;3;3
memo-rodriguez;ATX;9;2;236;8;3;33.3;5;3;2
ryan-spaulding;NE;9;6;623;8;13;61.5;15;6;5
tommy-thompson;SJ;19;1;339;8;4;25;11;6;2
niko-tsakiris;SJ;15;7;607;8;9;55.6;2;8;4
thorleifur-ulfarsson-x3267;HOU;18;1;466;8;34;26.5;4;6;2
dante-vanzeir;RBNY;19;8;745;8;23;34.8;5;6;3
rida-zouhir;MTL;5;1;218;8;2;100;2;2;2
fernando-alvarez;MTL;4;2;255;7;10;50;11;2;7
;COL;10;7;663;7;23;34.8;12;10;7
antony;POR;9;3;251;7;8;75;1;4;3
josh-bauer;NSH;10;4;513;7;24;54.2;15;4;11
aaron-boupendza;CIN;10;6;609;7;20;55;1;6;1
guzman-corujo;CLT;6;5;357;7;17;52.9;14;6;5
maxime-crepeau;LAFC;7;7;630;7;3;100;4;0;0
chris-donovan;PHI;18;4;382;7;54;53.7;1;7;2
bryce-duke;MIA;7;4;438;7;12;8.3;0;5;7
liam-fraser;DAL;7;4;368;7;9;88.9;4;3;6
mohanad-jeahze;DC;6;5;366;7;3;66.7;2;5;4
kipp-keller;ATX;7;3;436;7;15;53.3;18;0;0
harvey-neville;MIA;11;2;191;7;3;0;1;4;4
arquimides-ordonez;CIN;8;4;277;7;9;11.1;0;6;0
luca-petrasso;ORL;12;4;430;7;10;30;6;4;3
john-pulskamp;SKC;5;5;450;7;1;100;6;0;0
rodney-redes;ATX;11;5;482;7;14;28.6;5;9;3
spencer-richey;CHI;5;4;420;7;1;100;3;0;0
cristian-roldan;SEA;16;14;1254;7;51;66.7;13;14;9
pablo-sisniega;CLT;3;3;270;7;1;100;2;0;0
sam-surridge;NSH;9;6;501;7;39;38.5;8;6;0
ismael-tajouri-shradi;MIN;10;2;342;7;9;11.1;0;4;0
maximilian-arfsten;CLB;12;3;272;6;6;16.7;2;3;7
cody-baker;SEA;12;8;682;6;21;52.4;19;6;4
mounsef-bakrar;NYC;10;10;760;6;37;46;4;9;2
andre-shinyashiki;CLT;5;2;191;6;3;33.3;0;6;1
julian-fernandez;NYC;9;2;320;6;7;42.9;0;5;2
mario-gonzalez;LAFC;8;5;389;6;11;36.4;3;3;0
cristian-gutierrez;TOR;6;4;244;6;5;20;1;0;5
;SKC;8;4;291;6;0;0;3;5;3
matthew-hoppe;SJ;7;4;421;6;2;50;1;5;1
anthony-markanich;COL;10;3;335;6;19;89.5;13;3;5
novak-micovic;LA;2;2;180;6;0;0;0;0;0
maximiliano-moralez;NYC;4;4;316;6;5;100;0;3;3
hassan-ndam;RBNY;15;8;704;6;34;52.9;26;7;15
cristian-olivera;LAFC;10;7;604;6;6;0;1;7;2
prince-osei-owusu;TOR;6;3;257;6;10;60;6;12;1
jack-panayotou;NE;11;2;316;6;5;20;2;10;2
ryan-sailor;MIA;8;2;306;6;9;44.4;27;3;3
tate-schmitt;HOU;5;5;398;6;12;66.7;4;6;4
;SJ;16;4;458;6;7;42.9;6;12;11
brad-smith;HOU;18;3;469;6;11;45.5;9;4;2
mason-stajduhar;ORL;4;4;360;6;1;100;4;0;0
joaquin-torres;PHI;13;3;345;6;2;50;0;4;2
stephen-turnbull;NYC;11;5;482;6;13;46.1;8;6;4
victor-ulloa;MIA;10;2;156;6;8;12.5;2;4;2
patrick-agyemang;CLT;12;1;182;5;16;56.3;3;13;0
;NE;10;1;195;5;3;66.7;0;2;0
latif-blessing;TOR;5;1;152;5;7;14.3;0;1;0
cristian-dajome;VAN;7;4;297;5;11;18.2;1;2;4
sofiane-djeffal;ATX;7;3;312;5;11;72.7;4;8;2
herbert-endeley;DAL;8;2;209;5;2;50;3;1;1
jose-fajardo;DC;7;3;243;5;10;50;0;8;0
ajani-fortune;ATL;14;3;367;5;2;0;5;12;4
chase-gasper;HOU;5;3;210;5;6;100;8;4;1
ian-harkes;NE;9;7;606;5;14;50;4;10;9
matt-hedges;ATX;6;3;306;5;19;57.9;14;1;3
levonte-johnson;VAN;7;2;199;5;5;40;2;0;1
brent-kallman;MIN;7;2;195;5;9;88.9;11;1;0
zan-kolmanic;ATX;6;6;432;5;10;20;15;2;6
lukas-macnaughton;TOR;3;2;180;5;2;100;6;1;2
james-pantemis;MTL;2;2;173;5;1;100;5;0;0
andres-perea;PHI;8;1;146;5;9;44.4;7;1;2
aleksandar-radovanovic;ATX;7;4;352;5;20;75;12;3;6
quinn-sullivan;PHI;22;7;681;5;20;10;4;14;6
ben-sweat;NE;10;3;324;5;10;60;9;5;4
russell-teibert;VAN;7;0;147;5;3;33.3;1;1;1
nuno-santos;CLT;5;2;218;5;3;33.3;0;3;2
taylor-washington;NSH;22;3;467;5;16;62.5;14;9;10
sam-adekugbe;VAN;10;4;408;4;15;26.7;9;8;7
thiago-andrade;NYC;4;1;134;4;3;33.3;1;5;0
xavier-arreaga;SEA;14;3;349;4;18;55.6;6;6;1
reed-baker-whiting-x4772;SEA;19;6;634;4;17;47.1;15;4;6
michael-barrios;LA;6;0;109;4;1;100;1;3;0
ousseni-bouda-x9038;SJ;15;0;140;4;11;63.6;0;10;2
yevhen-cheberko;CLB;6;2;197;4;4;25;12;5;2
stefan-cleveland;SEA;2;2;180;4;0;0;1;0;0
daniel-crisostomo;LAFC;6;3;279;4;5;20;2;4;5
gregore;MIA;5;5;388;4;14;64.3;5;10;3
luis-diaz;CLB;4;0;80;4;1;0;1;4;0
clement-diop;ATL;2;1;135;4;0;0;0;0;0
sebastian-ferreira;HOU;11;2;295;4;18;44.4;0;3;0
david-junior-hoilett;VAN;7;2;231;4;9;22.2;0;4;3
jacob-jackson;NE;2;2;180;4;0;0;1;0;0
bernard-kamungo;DAL;16;6;495;4;20;30;3;10;3
filip-krastev;LAFC;9;0;149;4;3;100;1;3;1
thomas-mcnamara;NE;6;1;188;4;4;25;3;3;2
justin-meram;RSL;6;2;181;4;8;62.5;5;3;4
fredy-montero;SEA;17;3;424;4;16;50;0;10;0
lewis-morgan;RBNY;5;3;296;4;10;40;3;1;1
edwin-mosquera;ATL;12;4;437;4;6;33.3;2;11;4
nathan-ordaz;LAFC;17;2;251;4;15;33.3;1;6;0
devin-padelford;MIN;8;0;147;4;12;83.3;3;0;1
matthew-real;PHI;13;5;493;4;11;54.5;6;10;3
kelyn-rowe;SEA;9;3;336;4;14;50;2;3;9
gaoussou-samake-x6951;DC;5;5;362;4;6;66.7;3;9;8
william-sands;CLB;7;7;488;4;14;50;4;6;4
gabriel-segal;NYC;10;4;417;4;21;19.1;2;8;1
brenner;CIN;8;6;536;4;3;66.7;2;4;2
dylan-teves;SEA;13;3;378;4;15;26.7;0;4;1
robert-thorkelsson;MTL;9;2;222;4;9;22.2;2;6;3
jere-uronen;CLT;9;7;609;4;21;57.1;12;11;9
victor-vazquez;TOR;12;3;235;4;0;0;2;0;2
sebastian-anderson;COL;4;3;271;3;4;25;13;7;1
david-ayala;POR;4;3;162;3;3;33.3;3;1;4
brandon-cambridge;CLT;9;0;128;3;2;0;3;2;1
sega-coulibaly;LA;3;1;87;3;1;100;1;1;0
cameron-duke;SKC;4;1;132;3;2;50;3;0;5
cameron-dunbar;MIN;3;1;112;3;2;0;2;0;2
diego-gomez;MIA;5;5;420;3;16;56.3;0;11;5
luke-haakenson;NSH;14;2;265;3;7;71.4;2;6;2
thomas-hasal;VAN;1;1;90;3;0;0;0;0;0
jackson-hopkins;DC;7;2;192;3;6;33.3;0;3;2
erik-hurtado;DC;7;1;271;3;14;42.9;1;8;0
ousman-jabang;MTL;3;1;75;3;0;0;2;2;2
bertin-jacquesson;RSL;10;4;354;3;11;45.5;0;6;0
ben-lundt;STL;1;1;90;3;1;100;0;0;0
lionel-messi;MIA;6;4;372;3;3;33.3;0;3;1
kevin-molino;CLB;9;0;55;3;0;0;0;2;0
nolan-norris;DAL;2;2;136;3;4;50;2;3;0
isaiah-parente-x3562;CLB;7;0;40;3;5;20;1;2;1
paul-gindiri;RSL;7;1;106;3;12;41.7;1;1;0
malik-pinto;CIN;22;2;381;3;12;41.7;6;11;1
eloy-room;CLB;3;3;270;3;0;0;2;0;0
cj-sapong;NSH;8;4;380;3;42;50;4;4;3
dante-sealy;DAL;10;2;279;3;11;54.5;6;9;1
collin-smith;DAL;2;2;109;3;1;0;1;3;1
lazar-stefanovic;TOR;2;0;78;3;1;0;8;0;2
lawson-sunderland;MIA;2;1;60;3;0;0;2;0;0
jules-anthony-vilsaint;MTL;11;4;408;3;18;27.8;2;6;1
stephen-afrifa;SKC;3;1;50;2;1;0;1;1;1
matai-akinmboni;DC;3;2;183;2;4;75;6;1;1
jordi-alba;MIA;7;5;439;2;2;0;7;1;1
eugene-ansah;DAL;8;0;174;2;16;37.5;1;8;1
tai-baribo;PHI;5;1;151;2;11;45.5;3;2;0
jesus-baitz;TOR;2;0;63;2;1;100;0;0;0
israel-boatwright;MIA;2;0;74;2;2;0;3;3;0
dylan-borrero;NE;8;7;516;2;2;0;1;4;3
jorge-cabezas;RBNY;5;1;117;2;11;9.1;0;2;0
scott-caldwell;RSL;4;3;175;2;1;0;2;0;0
javier-casas;CHI;3;0;52;2;2;50;1;0;1
adama-diomande;TOR;5;2;166;2;6;50;2;1;0
julian-gaines;LAFC;2;1;64;2;1;0;1;1;0
bret-halsey;CIN;10;2;225;2;4;50;3;3;1
emmanuel-iwe;MIN;3;0;50;2;1;0;0;0;0
;STL;11;0;134;2;7;28.6;1;4;1
alec-kann;CIN;1;1;90;2;0;0;1;0;0
amet-korca;DAL;4;2;154;2;1;0;1;0;4
sebastian-kowalczyk;HOU;8;5;354;2;2;0;1;9;2
erik-lopez;ATL;1;0;25;2;0;0;0;0;0
cassius-mailula;TOR;3;0;68;2;0;0;0;2;1
jimmy-medranda;CLB;10;0;96;2;3;66.7;0;2;4
alex-monis;CHI;1;0;9;2;0;0;0;0;1
joseph-mora;CLT;4;2;190;2;9;55.6;4;3;4
matthew-nocita;RBNY;1;0;26;2;2;50;1;1;2
tsiki-ntsabeleng;DAL;15;3;346;2;12;58.3;1;8;3
jonathan-perez;LA;6;0;108;2;0;0;1;2;2
jordan-perruzza;TOR;5;1;122;2;2;50;0;2;0
selmir-pidro;STL;2;0;41;2;1;100;1;2;0
brooklyn-raines;HOU;7;3;202;2;3;66.7;0;8;4
junior-urso;ORL;9;2;250;2;10;40;5;2;2
gino-vivi;LA;3;1;80;2;0;0;0;1;3
ayo-akinola;SJ;7;0;51;1;4;0;2;2;0
osvaldo-alonso;ATL;7;0;91;1;1;100;1;2;0
edison-azcona;MIA;5;0;46;1;1;0;0;1;0
jon-bell;STL;3;2;143;1;5;20;5;4;2
zaydan-bello;MIN;1;0;14;1;1;0;0;1;0
aaron-bibout;LA;2;0;21;1;1;100;0;2;0
pablo-bonilla;POR;2;1;75;1;0;0;2;3;0
shanyder-borgelin;MIA;10;0;134;1;17;52.9;1;4;1
deiber-caicedo;VAN;15;0;182;1;2;0;1;3;3
jackson-conway;ATL;1;1;56;1;1;0;0;2;0
luis-diaz;COL;3;0;91;1;2;50;0;3;0
hamady-diop;CLT;3;0;35;1;3;100;5;0;0
ethan-dobbelaere;SEA;3;1;98;1;2;0;0;1;0
carlos-joaquim-antunes-dos-santos;MIA;1;1;90;1;3;100;2;0;0
mamadou-fall;LAFC;1;1;90;1;3;66.7;3;1;2
jordan-faria;TOR;1;0;24;1;0;0;0;1;0
diego-gutierrez;POR;9;3;243;1;3;0;2;2;3
yosuke-hanya;COL;2;0;47;1;1;100;0;1;0
christopher-hegardt;CLT;4;0;53;1;1;100;0;3;0
erik-holt;RSL;2;1;53;1;0;0;2;1;2
tega-ikoba;POR;4;1;83;1;13;38.5;0;5;0
eldin-jakupovic;LAFC;2;2;180;1;0;0;0;0;0
hector-jimenez;ATX;2;1;50;1;3;33.3;0;0;1
jojea-kwizera;MTL;4;1;133;1;5;0;0;5;1
oliver-larraz;COL;1;0;21;1;0;0;0;0;0
ariel-lassiter;MIA;7;0;143;1;3;0;0;0;1
mikael-marques;MIN;1;0;5;1;0;0;1;0;0
;MTL;8;0;124;1;5;20;0;4;1
jose-mulato;DAL;7;0;100;1;10;50;0;2;0
elliot-panicco;NSH;2;2;180;1;0;0;1;0;0
jack-price;COL;2;0;37;1;0;0;0;1;1
damian-rivera;NE;7;2;180;1;7;57.1;1;2;1
abraham-rodriguez;COL;1;1;90;1;1;100;2;0;0
abdi-salim;ORL;3;2;147;1;3;66.7;3;0;4
ethan-zubak;NSH;9;0;135;1;23;60.9;5;5;0
amro-tarek;ATX;0;0;0;0;0;0;0;0;0
mohammad-abualnadi;SKC;0;0;0;0;0;0;0;0;0
nicolas-acevedo;NYC;0;0;0;0;0;0;0;0;0
ifunanyachi-achara;HOU;0;0;0;0;0;0;0;0;0
london-aghedo;CIN;0;0;0;0;0;0;0;0;0
oskar-aegren;SJ;0;0;0;0;0;0;0;0;0
giovanni-aguilar;VAN;1;0;9;0;0;0;0;1;0
dustin-aguirre;LAFC;0;0;0;0;0;0;0;0;0
joey-akpunonu;CIN;1;0;8;0;0;0;0;0;0
davi-alexandre;RBNY;0;0;0;0;0;0;0;0;0
julian-altobelli;TOR;0;0;0;0;0;0;0;0;0
daouda-amadou;COL;0;0;0;0;0;0;0;0;0
kemy-amiche;NSH;0;0;0;0;0;0;0;0;0
malte-amundsen;NYC;0;0;0;0;0;0;0;0;0
max-anchor;VAN;0;0;0;0;0;0;0;0;0
adam-armour-x0445;CLT;0;0;0;0;0;0;0;0;0
charlie-asensio;ATX;0;0;0;0;0;0;0;0;0
jean-aniel-assi;MTL;0;0;0;0;0;0;0;0;0
isaac-atanga;CIN;0;0;0;0;0;0;0;0;0
charles-auguste;HOU;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
armando-avila;LAFC;0;0;0;0;0;0;0;0;0
andrew-baiera;NYC;0;0;0;0;0;0;0;0;0
mateo-bajamich;HOU;0;0;0;0;0;0;0;0;0
;ATL;0;0;0;0;0;0;0;0;0
jeremy-batioja;LAFC;0;0;0;0;0;0;0;0;0
adam-beaudry;COL;0;0;0;0;0;0;0;0;0
nico-benalcazar;NYC;1;0;9;0;0;0;0;0;1
julio-benitez;RSL;0;0;0;0;0;0;0;0;0
nimfasha-berchimas;CLT;0;0;0;0;0;0;0;0;0
matt-bersano;ATX;0;0;0;0;0;0;0;0;0
victor-bezerra;CHI;0;0;0;0;0;0;0;0;0
ryan-bilichuk;POR;0;0;0;0;0;0;0;0;0
eythor-bjorgolfsson;SEA;0;0;0;0;0;0;0;0;0
isaac-boehmer;VAN;0;0;0;0;0;0;0;0;0
joshua-bolma;NE;1;0;26;0;0;0;0;0;0
julian-bravo;POR;0;0;0;0;0;0;0;0;0
luke-brennan;ATL;1;0;3;0;0;0;0;0;0
ethan-bryant;SKC;0;0;0;0;0;0;0;0;0
micah-burton;ATX;0;0;0;0;0;0;0;0;0
evan-bush;CLB;0;0;0;0;0;0;0;0;0
;ATX;0;0;0;0;0;0;0;0;0
remi-cabral;COL;1;0;11;0;0;0;0;0;0
matteo-campagna;VAN;0;0;0;0;0;0;0;0;0
nicola-campuzano;NE;0;0;0;0;0;0;0;0;0
alan-carleton;ATL;0;0;0;0;0;0;0;0;0
antonio-carrera;DAL;0;0;0;0;0;0;0;0;0
maximo-carrizo;NYC;0;0;0;0;0;0;0;0;0
valentin-castellanos;NYC;0;0;0;0;0;0;0;0;0
juan-castilla;HOU;0;0;0;0;0;0;0;0;0
joyner-castillo;HOU;0;0;0;0;0;0;0;0;0
jacob-castro;SEA;0;0;0;0;0;0;0;0;0
pierre-cayet;NE;0;0;0;0;0;0;0;0;0
erik-centeno;ATL;0;0;0;0;0;0;0;0;0
aaron-cervantes;LA;0;0;0;0;0;0;0;0;0
daniel-chacon;COL;0;0;0;0;0;0;0;0;0
justin-che;DAL;0;0;0;0;0;0;0;0;0
kadin-chung;TOR;0;0;0;0;0;0;0;0;0
cameron-cilley;SJ;2;0;2;0;0;0;0;0;0
markus-cimermancic;TOR;0;0;0;0;0;0;0;0;0
ozzie-cisneros;SKC;0;0;0;0;0;0;0;0;0
abdoulaye-cissoko;SEA;2;1;91;0;0;0;1;2;0
tyler-clegg;POR;0;0;0;0;0;0;0;0;0
brandan-craig;ATX;0;0;0;0;0;0;0;0;0
michael-creek;STL;0;0;0;0;0;0;0;0;0
sebastian-cruz;SKC;0;0;0;0;0;0;0;0;0
antony-curic;TOR;1;0;1;0;0;0;0;0;0
juninho-x3857;ORL;1;0;1;0;0;0;0;0;0
adisa-de-rosario;TOR;0;0;0;0;0;0;0;0;0
lorenzo-dellavalle;LAFC;0;0;0;0;0;0;0;0;0
john-denis;NYC;0;0;0;0;0;0;0;0;0
nick-depuy;NSH;0;0;0;0;0;0;0;0;0
joey-dezart;NSH;0;0;0;0;0;0;0;0;0
eric-dick;MIN;0;0;0;0;0;0;0;0;0
griffin-dillon;RSL;0;0;0;0;0;0;0;0;0
moussa-djitte;ATX;0;0;0;0;0;0;0;0;0
noah-dollenmayer;LAFC;0;0;0;0;0;0;0;0;0
ronald-donkor;RBNY;3;0;44;0;1;0;0;2;1
michael-edwards;COL;0;0;0;0;0;0;0;0;0
fred-emmings;MIN;0;0;0;0;0;0;0;0;0
bento-estrela;RBNY;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
zackery-farnsworth;RSL;0;0;0;0;0;0;0;0;0
marcus-ferkranus;LA;0;0;0;0;0;0;0;0;0
