name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
thomas-mcnamara;NE;14;11;863;8;9;33.3;6;9;10
lee-nguyen;NE;12;8;722;8;9;33.3;0;14;5
ilsinho;PHI;22;2;623;8;14;42.9;4;8;4
greg-ranjitsingh;MIN;3;3;270;8;0;0;2;0;0
ryan-raposo;VAN;15;2;375;8;4;25;3;3;4
yordy-reyna;DC;5;3;237;8;2;50;0;3;1
tosaint-ricketts;VAN;16;5;456;8;24;29.2;3;8;3
daniel-rios;NSH;18;8;697;8;42;35.7;1;9;1
gustav-svensson;SEA;12;11;959;8;38;52.6;14;15;26
lucas-zelarayan;CLB;16;12;1039;8;10;20;0;16;4
;TOR;13;10;746;7;25;64;4;12;1
zico-bailey;CIN;5;3;297;7;3;0;6;3;10
kyle-beckerman;RSL;10;5;389;7;7;57.1;4;11;6
emil-cuello;LA;11;2;232;7;9;22.2;2;14;6
a-j-delagarza;MIA;5;5;427;7;10;60;9;7;4
carlos-harvey;LA;6;1;105;7;4;75;1;3;0
zac-macmath;RSL;6;6;540;7;1;100;4;0;0
luis-martins;SKC;11;9;773;7;19;52.6;14;11;11
kamal-miller;ORL;12;9;805;7;26;61.5;26;11;27
youness-mokhtar;CLB;19;10;805;7;14;50;2;14;2
santiago-mosquera;DAL;12;5;411;7;4;50;3;5;2
andy-najar;LAFC;8;1;180;7;10;40;5;4;6
john-nelson;DAL;11;8;705;7;22;27.3;23;0;8
james-pantemis;MTL;3;3;270;7;0;0;3;0;0
adrien-perez;LAFC;9;2;299;7;5;20;1;4;0
robbie-robinson;MIA;12;4;427;7;16;43.8;0;12;2
kelyn-rowe;NE;16;10;896;7;20;45;5;13;18
rodrigo-schlegel;ORL;10;7;645;7;26;50;33;10;5
brandon-servania-x3028;DAL;12;4;398;7;4;50;3;5;5
axel-sjoberg;DC;2;2;171;7;8;75;13;1;4
gudmundur-thorarinsson;NYC;19;7;683;7;9;44.4;10;7;10
mason-toye;MTL;6;2;151;7;6;33.3;1;0;0
carlos-vela;LAFC;7;4;422;7;6;16.7;2;3;2
mikey-ambrose;MIA;6;3;302;6;7;71.4;4;3;4
alvaro-barreal;CIN;5;4;325;6;1;0;0;6;4
eric-calvillo;SJ;6;1;184;6;2;100;2;2;4
;POR;8;3;182;6;9;44.4;1;3;1
abu-danladi;NSH;17;7;575;6;20;15;0;10;7
bakaye-dibassy;MIN;11;10;858;6;24;54.2;37;8;22
alberth-elis;HOU;6;4;377;6;23;43.5;3;13;3
alejandro-fuenmayor;HOU;5;3;301;6;12;50;11;3;12
carles-gil;NE;6;4;366;6;1;100;1;3;0
jacori-hayes;MIN;11;6;602;6;12;58.3;4;7;14
jeremy-kelly;COL;8;2;246;6;3;33.3;6;2;3
tomas-martinez;HOU;11;3;343;6;6;16.7;2;9;2
patrick-metcalfe;VAN;7;2;200;6;2;50;4;2;3
eric-miller;NSH;6;5;435;6;10;80;9;2;4
tyler-miller;MIN;5;5;450;6;2;100;9;0;0
;NYC;12;8;699;6;7;28.6;0;6;1
aidan-morris;CLB;10;2;360;6;4;50;2;8;10
darlington-nagbe;CLB;15;14;1199;6;11;36.4;8;16;14
emanuel-reynoso;MIN;13;9;826;6;29;34.5;0;23;10
alex-roldan;SEA;18;3;572;6;15;46.7;10;11;10
giuseppe-rossi;RSL;7;1;172;6;3;33.3;0;2;0
tate-schmitt;RSL;4;3;254;6;3;0;2;5;2
andrew-tarbell;CLB;7;6;559;6;4;100;6;1;0
samuel-tetteh;RBNY;10;4;329;6;13;46.1;0;7;1
erick-torres;ATL;13;4;492;6;30;46.7;2;10;4
mason-toye;MIN;8;6;444;6;19;57.9;0;10;1
kyle-zobeck;DAL;4;3;318;6;0;0;1;0;0
fatai-alashe;CLB;8;6;439;5;8;62.5;2;11;4
jalil-anibaba;NSH;12;6;582;5;13;53.9;15;4;6
tah-brian-anunga;NSH;14;8;779;5;14;35.7;7;19;15
sebastian-berhalter;CLB;9;4;395;5;7;14.3;5;6;6
emmanuel-boateng;CLB;10;3;323;5;8;12.5;2;3;4
brandt-bronico;CHI;10;3;275;5;6;50;6;5;4
bryce-duke;LAFC;11;2;234;5;4;25;0;7;2
miguel-ibarra;SEA;12;3;248;5;7;42.9;1;1;4
mathias-jorgensen;RBNY;8;2;265;5;19;42.1;1;3;0
kei-kamara;MIN;7;6;457;5;39;38.5;8;3;1
michael-mancienne;NE;5;4;316;5;11;45.5;12;4;7
thomas-mcnamara;HOU;4;2;179;5;7;42.9;3;3;0
antonio-mlinar-delamea;NE;5;4;319;5;10;60;14;0;6
patrick-mullins;TOR;16;4;416;5;28;28.6;1;8;2
jesus-david-murillo;LAFC;5;5;405;5;13;69.2;19;5;11
sean-nealis;RBNY;6;5;453;5;20;55;19;7;11
wyatt-omsberg;CHI;5;2;185;5;7;71.4;17;2;3
brian-rowe;ORL;4;4;360;5;0;0;1;0;0
caleb-stanko;CIN;13;5;470;5;9;66.7;7;16;5
taylor-washington;NSH;14;2;389;5;15;33.3;7;5;6
david-accam;NSH;7;2;206;4;3;66.7;1;7;1
manuel-castro;ATL;10;3;257;4;11;36.4;0;7;1
jay-chapman;MIA;8;2;200;4;6;83.3;0;7;1
caden-clark;RBNY;7;3;279;4;13;30.8;3;9;3
warren-creavalle;PHI;11;4;379;4;4;25;9;6;22
joey-dezart;ORL;11;4;373;4;2;50;4;0;5
anthony-fontana;PHI;17;5;510;4;9;22.2;0;16;1
erickson-gallardo;TOR;5;2;162;4;7;42.9;1;3;0
erik-hurtado;SKC;15;3;376;4;28;53.6;0;8;1
sebastien-ibeagha;NYC;7;2;282;4;9;44.4;11;3;7
nico-lemoine;HOU;11;0;163;4;7;0;1;2;1
james-musa;MIN;6;2;155;4;9;44.4;7;5;4
zdenek-ondrasek;DAL;5;4;312;4;18;33.3;3;5;2
justin-portillo;RSL;5;3;265;4;1;100;5;7;4
richard-sanchez;SKC;2;1;104;4;3;100;1;0;0
patrick-seagrist-x3863;RBNY;3;3;246;4;16;62.5;9;4;5
brad-smith;SEA;5;1;148;4;0;0;4;1;0
roman-torres;MIA;5;4;325;4;14;64.3;10;3;3
collen-warner;COL;7;4;263;4;7;57.1;1;11;3
andrew-wooten;PHI;16;4;446;4;11;27.3;4;3;2
laurence-wyke;ATL;7;2;226;4;6;83.3;4;6;4
;MTL;2;1;127;4;1;100;4;4;2
renzo-zambrano;POR;5;1;98;4;1;0;0;4;0
eriq-zavaleta;TOR;5;3;282;4;3;66.7;12;0;3
mohammed-abu;DC;6;4;332;3;9;33.3;4;7;13
jeff-attinella;POR;1;1;90;3;1;0;1;0;0
micheal-azira;CHI;6;1;125;3;5;80;3;2;5
chris-cadden;CLB;8;3;353;3;13;38.5;8;4;2
jhonder-cadiz;NSH;7;0;219;3;29;58.6;2;7;0
reggie-cannon;DAL;5;5;450;3;9;33.3;7;4;3
thomas-chacon;MIN;4;1;172;3;4;0;1;3;3
cameron-dunbar;LA;4;1;82;3;0;0;1;2;1
raheem-edwards;MIN;12;2;259;3;14;57.1;0;8;5
bobby-edwards;CIN;2;2;180;3;1;0;3;0;0
waylon-francis;CLB;4;2;196;3;6;83.3;8;2;4
aljaz-ivacic;POR;2;2;180;3;3;100;2;0;0
anthony-jackson-hamel;MTL;7;2;195;3;14;42.9;0;2;2
hector-jimenez;CLB;8;4;376;3;15;33.3;5;4;7
brent-kallman;MIN;4;3;271;3;9;66.7;15;1;8
johan-kappelhof;CHI;4;2;200;3;9;55.6;10;2;9
matt-lagrassa;NSH;8;4;376;3;13;61.5;4;7;9
jack-maher;NSH;3;2;127;3;4;75;6;0;3
christian-makoun-x2411;MIA;4;2;187;3;2;0;14;1;3
kekuta-manneh;CIN;2;1;64;3;2;50;0;0;0
phelipe-megiolaro;DAL;1;1;90;3;1;100;4;0;0
jorge-moreira;POR;1;1;89;3;2;50;0;0;0
krisztian-nemeth;CLB;4;2;186;3;6;66.7;4;4;1
ike-opara;MIN;2;2;180;3;8;50;9;6;8
alvas-powell;MIA;4;2;197;3;4;75;3;3;4
graham-smith;SKC;4;4;315;3;15;66.7;16;4;5
connor-sparrow;CHI;1;1;90;3;1;100;2;0;0
christian-torres;LAFC;8;2;212;3;2;0;1;3;1
gordon-wild;LA;3;0;30;3;2;50;1;1;0
tyler-wolff;ATL;5;1;118;3;1;100;1;5;1
siad-haji;SJ;4;0;49;2;2;0;0;0;1
paul-arriola;DC;1;0;21;2;1;0;1;1;1
;POR;3;0;46;2;4;25;0;2;2
matheus-aias;ORL;4;0;19;2;0;0;1;0;0
clement-bayiha;MTL;4;1;66;2;1;100;0;2;5
joe-bendik;PHI;2;1;91;2;0;0;2;0;0
cory-burke;PHI;5;0;109;2;15;53.3;3;5;0
handwalla-bwana;SEA;5;2;176;2;3;33.3;1;4;1
rashawn-dally;CIN;4;0;68;2;8;25;1;2;0
cameron-duke;SKC;8;2;218;2;5;40;1;4;2
dom-dwyer;ORL;2;2;124;2;10;20;1;7;1
tony-gallacher;TOR;9;5;464;2;18;55.6;13;1;14
jesse-gonzalez;DAL;2;2;180;2;0;0;2;0;0
brian-gutierrez;CHI;6;0;27;2;1;100;0;3;0
federico-higuain;DC;10;0;155;2;2;0;0;2;1
sam-junqua;HOU;9;2;250;2;15;26.7;4;5;2
kai-koreniuk;LA;4;0;12;2;2;50;0;0;0
franko-kovacevic;CIN;1;1;90;2;0;0;1;0;0
kekuta-manneh;NE;6;2;182;2;4;50;1;3;2
ben-mines;RBNY;5;1;172;2;3;0;0;4;1
sam-nicholson;COL;2;2;174;2;1;100;0;2;0
david-ochoa;RSL;1;1;90;2;1;100;3;0;0
marcelo-palomino;HOU;3;0;21;2;1;100;1;0;1
paxton-pomykal;DAL;5;1;150;2;6;50;1;1;1
ralph-priso;TOR;4;1;159;2;4;75;2;3;3
jeizon-ramirez;RSL;10;0;80;2;5;0;2;2;1
tony-rocha;NYC;11;0;51;2;1;100;0;4;2
aaron-schoenfeld;MIN;14;3;391;2;50;46;2;7;3
josh-sims;RBNY;2;0;45;2;2;100;1;0;0
jack-skahan;SJ;1;0;11;2;0;0;0;1;0
ballou-jean-yves-tabla;MTL;5;0;100;2;1;0;0;0;1
diedie-traore;LA;6;0;84;2;6;83.3;1;4;1
ema-twumasi;DAL;4;0;35;2;3;33.3;0;1;1
alan-winn;NSH;7;1;239;2;8;62.5;0;4;3
wilfried-zahibo;NE;3;1;180;2;6;83.3;2;9;3
wilfried-zahibo;HOU;4;2;118;2;6;33.3;3;6;3
nicolas-acevedo;NYC;12;1;128;1;5;80;4;5;2
jacob-akanyirige;SJ;1;1;69;1;4;50;1;0;4
alexander-alvarado;ORL;2;0;25;1;0;0;0;1;2
luis-argudo;MIA;1;0;11;1;1;0;0;1;0
robinho;ORL;5;2;144;1;1;0;0;3;1
jordan-bender;ORL;2;1;46;1;0;0;0;4;0
george-campbell;ATL;1;0;46;1;0;0;2;2;1
edgar-castillo;ATL;4;1;145;1;2;50;4;2;1
danilo-silva;LAFC;1;1;39;1;1;100;4;0;0
alex-de-john;ORL;6;0;54;1;6;50;5;0;1
griffin-dorsey;TOR;1;0;4;1;1;100;0;0;1
andres-flores;POR;4;3;188;1;3;0;0;2;2
andreu-fontas;SKC;3;3;270;1;1;100;11;0;4
braian-galvan;COL;9;2;244;1;2;0;0;3;0
aleksandar-katai;LA;2;2;117;1;4;100;1;5;1
brad-knighton;NE;1;1;90;1;0;0;0;0;0
josef-martinez;ATL;1;1;69;1;4;25;1;3;0
lee-nguyen;MIA;5;0;92;1;2;0;0;1;1
ronaldo-pena;HOU;1;0;38;1;4;25;0;2;1
daniel-salloi;SKC;7;1;165;1;5;0;1;0;3
dante-sealy;DAL;5;0;49;1;2;100;0;4;0
jacob-shaffelburg;TOR;4;1;125;1;5;0;0;1;1
luka-stojanovic;CHI;2;1;61;1;4;50;3;3;2
roman-torres;SEA;3;0;27;1;6;66.7;1;0;2
mohamed-traore;LAFC;1;1;45;1;1;100;1;0;0
ifunanyachi-achara;TOR;1;1;89;0;1;0;1;1;0
danilo-acosta;LA;0;0;0;0;0;0;0;0;0
george-acosta;MIA;0;0;0;0;0;0;0;0;0
kyle-adams;HOU;0;0;0;0;0;0;0;0;0
fanendo-adi;CLB;11;1;175;0;15;40;2;4;0
fatai-alashe;CIN;3;0;25;0;1;0;1;2;0
sebastian-anderson;COL;0;0;0;0;0;0;0;0;0
isaac-angking;NE;0;0;0;0;0;0;0;0;0
pablo-aranguiz;DAL;0;0;0;0;0;0;0;0;0
jean-aniel-assi;MTL;0;0;0;0;0;0;0;0;0
josh-atencio;SEA;5;0;11;0;0;0;0;1;0
francis-atuahene;DAL;0;0;0;0;0;0;0;0;0
carlos-avilez;DAL;0;0;0;0;0;0;0;0;0
mateo-bajamich;HOU;0;0;0;0;0;0;0;0;0
botond-barath;SKC;0;0;0;0;0;0;0;0;0
luis-barraza;NYC;0;0;0;0;0;0;0;0;0
zorhan-bassong;MTL;0;0;0;0;0;0;0;0;0
brayan-beckeles;NSH;2;1;72;0;2;100;4;2;1
steven-beitashour;COL;0;0;0;0;0;0;0;0;0
matthew-bentley-x9489;MIN;0;0;0;0;0;0;0;0;0
miguel-berry;CLB;0;0;0;0;0;0;0;0;0
matt-bersano;SJ;0;0;0;0;0;0;0;0;0
noah-billingsley;MIN;1;0;6;0;0;0;2;0;1
emmanuel-boateng;DC;0;0;0;0;0;0;0;0;0
blake-bodily;POR;0;0;0;0;0;0;0;0;0
isaac-boehmer;VAN;0;0;0;0;0;0;0;0;0
alex-bono;TOR;3;3;270;0;2;100;7;0;0
chris-brady;CHI;0;0;0;0;0;0;0;0;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0
rece-buckmaster;RBNY;0;0;0;0;0;0;0;0;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0
evan-bush;MTL;0;0;0;0;0;0;0;0;0
handwalla-bwana;NSH;2;0;41;0;0;0;0;0;0
luis-alberto-caicedo;NE;0;0;0;0;0;0;0;0;0
jeff-caldwell;NE;0;0;0;0;0;0;0;0;0
drake-callender;MIA;0;0;0;0;0;0;0;0;0
andrew-carleton;ATL;0;0;0;0;0;0;0;0;0
javier-casas;CHI;0;0;0;0;0;0;0;0;0
edwin-cerrillo;DAL;2;0;17;0;0;0;0;0;0
justin-che;DAL;0;0;0;0;0;0;0;0;0
mathieu-choiniere;MTL;0;0;0;0;0;0;0;0;0
stefan-cleveland;SEA;0;0;0;0;0;0;0;0;0
cj-cochran;NSH;0;0;0;0;0;0;0;0;0
aurelien-collin;PHI;0;0;0;0;0;0;0;0;0
simon-colyn;VAN;0;0;0;0;0;0;0;0;0
jackson-conway;ATL;0;0;0;0;0;0;0;0;0
cody-cropper;HOU;0;0;0;0;0;0;0;0;0
jack-de-vries;PHI;4;0;13;0;0;0;0;1;0
justin-dhillon;SEA;1;0;5;0;2;50;0;0;0
tanner-dieterich;NSH;0;0;0;0;0;0;0;0;0
adama-diomande;LAFC;1;0;16;0;0;0;0;0;0
ethan-dobbelaere;SEA;1;1;54;0;0;0;2;1;1
erik-duenas;LAFC;2;0;34;0;2;50;0;3;1
julian-dunn;TOR;0;0;0;0;0;0;0;0;0
chris-durkin;DC;0;0;0;0;0;0;0;0;0
earl-edwards-jr;DC;0;0;0;0;0;0;0;0;0
phillip-ejimadu;LAFC;0;0;0;0;0;0;0;0;0
fred-emmings;MIN;0;0;0;0;0;0;0;0;0
gianfranco-facchineri;VAN;0;0;0;0;0;0;0;0;0
keesean-ferdinand-x2962;MTL;0;0;0;0;0;0;0;0;0
nick-firmino;NE;0;0;0;0;0;0;0;0;0
;COL;0;0;0;0;0;0;0;0;0
tyler-freeman;SKC;0;0;0;0;0;0;0;0;0
matt-freese;PHI;1;1;90;0;0;0;0;0;0
gilbert-fuentes;SJ;1;0;5;0;0;0;0;0;0
christopher-garcia;RSL;1;0;1;0;0;0;0;0;0
tomas-giraldo;MTL;0;0;0;0;0;0;0;0;0
sam-gleadle;MIN;0;0;0;0;0;0;0;0;0
phillip-goodrum;ATL;0;0;0;0;0;0;0;0;0
tayvon-gray;NYC;0;0;0;0;0;0;0;0;0
jacob-greene;DC;0;0;0;0;0;0;0;0;0
adam-grinwis;ORL;0;0;0;0;0;0;0;0;0
alejandro-guido;LAFC;0;0;0;0;0;0;0;0;0
jack-gurr;ATL;0;0;0;0;0;0;0;0;0
;SKC;0;0;0;0;0;0;0;0;0
jeremiah-gutjahr;CHI;0;0;0;0;0;0;0;0;0
justin-haak;NYC;0;0;0;0;0;0;0;0;0
luke-haakenson;NSH;0;0;0;0;0;0;0;0;0
michael-halliday-x8049;ORL;0;0;0;0;0;0;0;0;0
jordan-hamilton;CLB;2;0;13;0;4;75;0;2;0
wilson-harris;SKC;0;0;0;0;0;0;0;0;0
federico-higuain;MIA;4;0;21;0;1;100;0;0;1
ian-hoffmann;HOU;0;0;0;0;0;0;0;0;0
shandon-hopeau;SEA;5;1;81;0;1;100;3;2;1
matt-hundley;COL;0;0;0;0;0;0;0;0;0
romario-ibarra;MIN;0;0;0;0;0;0;0;0;0
milan-iloski;RSL;1;0;1;0;0;0;0;0;0
niki-jackson;COL;0;0;0;0;0;0;0;0;0
andres-jasson;NYC;0;0;0;0;0;0;0;0;0
alvin-jones;RSL;0;0;0;0;0;0;0;0;0
alec-kann;ATL;0;0;0;0;0;0;0;0;0
jon-kempin;CLB;0;0;0;0;0;0;0;0;0
jerome-kiesewetter;MIA;2;0;23;0;1;0;0;0;0
mustafa-kizza;MTL;1;0;19;0;0;0;0;0;1
wan-kuzain-wan-kamal;SKC;0;0;0;0;0;0;0;0;0
matt-lampson;CLB;0;0;0;0;0;0;0;0;0
foster-langsdorf;MIN;1;0;10;0;1;0;0;0;0
chris-lema-x8014;RBNY;0;0;0;0;0;0;0;0;0
tony-leone;LAFC;0;0;0;0;0;0;0;0;0
luca-lewis;RBNY;0;0;0;0;0;0;0;0;0
danny-leyva;SEA;2;1;56;0;0;0;0;1;0
grant-lillard;CLB;0;0;0;0;0;0;0;0;0
grant-lillard;MIA;0;0;0;0;0;0;0;0;0
david-loera;ORL;2;0;15;0;0;0;0;0;1
eric-lopez;LA;0;0;0;0;0;0;0;0;0
erik-lopez;ATL;0;0;0;0;0;0;0;0;0
ben-lundgaard;ATL;0;0;0;0;0;0;0;0;0
ben-lundt;CIN;0;0;0;0;0;0;0;0;0
charlie-lyon;DAL;0;0;0;0;0;0;0;0;0
jahkeele-marshall-rutty;TOR;1;0;18;0;0;0;0;0;0
tommy-mccabe;CIN;1;0;12;0;0;0;0;0;0
erik-mccue;HOU;0;0;0;0;0;0;0;0;0
zac-mcgraw;POR;0;0;0;0;0;0;0;0;0
kendall-mcintosh;RBNY;0;0;0;0;0;0;0;0;0
jimmy-mclaughlin;CIN;1;0;1;0;0;0;0;0;0
jimmy-medranda;NSH;1;0;8;0;0;0;0;0;0
jimmy-medranda;SEA;2;0;12;0;0;0;1;0;0
alex-monis;CHI;0;0;0;0;0;0;0;0;0
callum-montgomery;DAL;0;0;0;0;0;0;0;0;0
callum-montgomery;MIN;0;0;0;0;0;0;0;0;0
brendan-moore;ATL;0;0;0;0;0;0;0;0;0
ashtone-morgan;RSL;0;0;0;0;0;0;0;0;0
georges-mukumbilwa;VAN;0;0;0;0;0;0;0;0;0
luke-mulholland;RSL;0;0;0;0;0;0;0;0;0
eddie-munjoma;DAL;0;0;0;0;0;0;0;0;0
trey-muse;SEA;0;0;0;0;0;0;0;0;0
alex-muyl;RBNY;2;0;55;0;0;0;3;3;2
luiz-fernando;ATL;0;0;0;0;0;0;0;0;0
miguel-nazarit;NSH;0;0;0;0;0;0;0;0;0
hassan-ndam;CIN;0;0;0;0;0;0;0;0;0
jayden-nelson;TOR;7;1;141;0;7;28.6;0;5;0
michael-nelson;HOU;0;0;0;0;0;0;0;0;0
evan-newton;NYC;0;0;0;0;0;0;0;0;0
michee-ngalina;PHI;0;0;0;0;0;0;0;0;0
david-norman-jr;MIA;0;0;0;0;0;0;0;0;0
alfonso-ocampo-chavez;SEA;0;0;0;0;0;0;0;0;0
emmanuel-ochoa;SJ;0;0;0;0;0;0;0;0;0
chinonso-offor;CHI;0;0;0;0;0;0;0;0;0
noble-okello;TOR;1;0;22;0;3;100;1;1;0
kwadwo-opoku;LAFC;3;0;52;0;2;50;1;1;1
matej-oravec;PHI;0;0;0;0;0;0;0;0;0
rey-ortiz;CIN;0;0;0;0;0;0;0;0;0
elliot-panicco;NSH;0;0;0;0;0;0;0;0;0
kevin-partida;MIN;0;0;0;0;0;0;0;0;0
santiago-patino;ORL;2;0;8;0;0;0;1;0;0
damiano-pecile;VAN;1;0;1;0;0;0;0;0;0
jonathan-perez;LA;0;0;0;0;0;0;0;0;0
noah-powder-x7610;RSL;0;0;0;0;0;0;0;0;0
john-pulskamp;SKC;0;0;0;0;0;0;0;0;0
jairo-quinteros;MIA;0;0;0;0;0;0;0;0;0
andre-rawls;COL;0;0;0;0;0;0;0;0;0
sean-rea;MTL;0;0;0;0;0;0;0;0;0
justin-rennicks;NE;4;0;29;0;0;0;0;0;0
andre-reynolds-ii;CHI;2;0;16;0;1;100;1;0;0
damian-rivera;NE;0;0;0;0;0;0;0;0;0
thomas-roberts;DAL;0;0;0;0;0;0;0;0;0
abraham-rodriguez;COL;0;0;0;0;0;0;0;0;0
allan-rodriguez;CHI;0;0;0;0;0;0;0;0;0
rocco-romeo;TOR;0;0;0;0;0;0;0;0;0
abdul-rwatubyaye;COL;0;0;0;0;0;0;0;0;0
steeven-saba;MTL;0;0;0;0;0;0;0;0;0
michael-salazar;HOU;1;0;12;0;0;0;0;1;0
nathan-dylan-saliba;MTL;0;0;0;0;0;0;0;0;0
joe-scally;NYC;4;1;70;0;2;50;1;2;0
brady-scott;NSH;0;0;0;0;0;0;0;0;0
mark-segbers-x9336;LAFC;0;0;0;0;0;0;0;0;0
harry-shipp;SEA;2;0;38;0;2;50;0;0;0
kevin-silva;TOR;0;0;0;0;0;0;0;0;0
seth-sinovic;NE;1;0;13;0;1;100;1;0;1
jonathan-sirois;MTL;0;0;0;0;0;0;0;0;0
jonathan-sirois;VAN;0;0;0;0;0;0;0;0;0
axel-sjoberg;CLB;0;0;0;0;0;0;0;0;0
jorgen-skjelvik;LA;0;0;0;0;0;0;0;0;0
nicholas-slonina;CHI;0;0;0;0;0;0;0;0;0
gabriel-slonina;CHI;0;0;0;0;0;0;0;0;0
mason-stajduhar;ORL;0;0;0;0;0;0;0;0;0
brad-stuver;NYC;0;0;0;0;0;0;0;0;0
hunter-sulte;POR;0;0;0;0;0;0;0;0;0
beckham-sunderland;CIN;0;0;0;0;0;0;0;0;0
nkosi-tafari;DAL;0;0;0;0;0;0;0;0;0
carlos-teran;CHI;2;0;14;0;3;66.7;1;0;0
john-tolkin;RBNY;0;0;0;0;0;0;0;0;0
juan-pablo-torres;NYC;2;0;2;0;0;0;0;0;0
ken-tribbett;NSH;0;0;0;0;0;0;0;0;0
cole-turner;PHI;1;0;3;0;0;0;0;0;0
denso-ulysse;MIA;0;0;0;0;0;0;0;0;0
julian-vazquez;RSL;0;0;0;0;0;0;0;0;0
;POR;0;0;0;0;0;0;0;0;0
collin-verfuth;NE;0;0;0;0;0;0;0;0;0
will-vint;COL;0;0;0;0;0;0;0;0;0
justin-vom-steeg;LA;0;0;0;0;0;0;0;0;0
casey-walls;SJ;0;0;0;0;0;0;0;0;0
jj-williams;ATL;1;0;6;0;0;0;0;0;0
vito-wormgoor;CLB;2;2;107;0;6;66.7;1;2;4
deklan-wynne;COL;0;0;0;0;0;0;0;0;0
gedion-zelalem;NYC;1;0;14;0;0;0;0;0;1
adrian-zendejas;MIN;0;0;0;0;0;0;0;0;0
adrian-zendejas;NSH;0;0;0;0;0;0;0;0;0
rida-zouhir;MTL;0;0;0;0;0;0;0;0;0
