name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
valentin-castellanos;NYC;17;17;1463;15;97;49.5;16;31;6
eulanio-angelo-chipela-gomes;DAL;27;11;1184;15;37;46;23;15;12
gabriele-corbo;MTL;14;13;1134;15;23;56.5;28;11;13
abu-danladi;MIN;19;6;629;15;18;38.9;1;12;8
luis-diaz;CLB;26;17;1540;15;23;43.5;7;26;9
mamadou-fall;LAFC;16;13;1198;15;41;65.8;48;18;18
omir-fernandez;RBNY;27;21;1448;15;39;23.1;5;15;15
orrin-mckinze-gaines-ii;CLT;24;11;1068;15;24;25;1;16;4
marcus-godinho;VAN;23;12;1018;15;20;45;18;10;7
franco-jara;DAL;30;7;886;15;43;34.9;7;27;1
eric-miller;NSH;24;14;1341;15;26;65.4;33;15;14
chris-odoi-atsem;DC;20;8;848;15;26;38.5;27;19;9
tate-schmitt;RSL;14;10;859;15;23;47.8;14;9;20
gustavo-vallecilla;COL;12;7;568;15;14;71.4;25;13;5
collen-warner;COL;18;6;634;15;18;66.7;9;12;6
bobby-wood;RSL;14;13;990;15;56;44.6;11;13;2
miguel-berry;DC;14;8;714;14;28;17.9;5;12;0
will-bruin;SEA;24;10;862;14;33;33.3;4;11;2
justin-haak;NYC;15;7;760;14;15;46.7;14;11;9
derrick-jones;CLT;16;10;945;14;26;69.2;14;19;9
alec-kann;CIN;7;7;630;14;3;100;3;0;0
ricard-puig-marti;LA;10;9;827;14;5;40;1;5;8
justin-rasmussen;POR;9;7;647;14;10;50;19;7;5
rodrigues;SJ;7;7;623;14;22;50;32;11;15
jacob-shaffelburg;TOR;13;6;578;14;9;11.1;9;3;8
yaw-yeboah;CLB;19;10;792;14;13;38.5;1;8;2
thiago-andrade;NYC;33;14;1393;13;18;38.9;5;27;8
josh-atencio;SEA;18;8;723;13;22;50;4;9;12
adam-buksa;NE;10;9;818;13;71;54.9;12;18;0
teal-bunbury;NSH;17;6;649;13;54;29.6;5;14;6
alan-franco-x3781;CLT;10;9;783;13;19;36.8;2;11;5
cristian-gutierrez;VAN;11;6;613;13;15;66.7;13;3;7
johan-kappelhof;RSL;6;6;540;13;16;56.3;22;6;8
aiden-mcfadden;ATL;11;8;643;13;25;48;19;10;4
fredy-montero;SEA;26;12;1281;13;41;31.7;5;31;6
facundo-quignon;DAL;25;14;1280;13;39;35.9;31;34;18
justin-rennicks;NE;17;11;785;13;23;17.4;3;17;2
rubio-rubin;RSL;23;7;856;13;64;43.8;16;8;1
robert-voloder;SKC;12;7;716;13;15;60;16;5;12
tah-brian-anunga;NSH;24;9;832;12;11;72.7;5;22;18
christian-benteke;DC;7;6;557;12;54;61.1;6;17;1
anderson-julio;RSL;20;3;512;12;19;31.6;4;11;2
wilfrid-kaptoum;NE;21;15;1071;12;18;38.9;18;20;16
zan-kolmanic;ATX;21;12;1070;12;17;23.5;15;9;11
lucas-maciel-felix;NE;16;7;681;12;16;50;9;12;14
nick-marsman;MIA;7;7;630;12;2;100;2;1;0
quinn-mcneill;CLT;11;10;671;12;12;33.3;11;11;4
matt-miazga;CIN;10;10;831;12;35;71.4;37;14;16
shaquell-moore;NSH;11;11;893;12;17;70.6;15;10;12
jake-mulraney;ORL;17;10;726;12;12;50;5;8;3
tsiki-ntsabeleng;DAL;26;11;837;12;18;38.9;8;14;10
james-pantemis;MTL;11;11;990;12;7;100;19;0;0
miles-robinson;ATL;9;8;660;12;24;66.7;22;3;6
mason-toye;MTL;18;8;726;12;17;29.4;5;9;3
kerwin-vargas;CLT;13;8;636;12;10;10;3;8;1
william-agada;SKC;12;10;918;11;40;37.5;3;22;1
tesho-akindele;ORL;27;4;591;11;50;54;6;10;3
ivan-angulo;ORL;9;5;551;11;7;14.3;1;4;5
alan-benitez;MIN;11;6;565;11;4;50;19;7;4
miguel-berry;CLB;16;13;977;11;88;31.8;12;13;2
dylan-borrero;NE;12;7;602;11;8;12.5;1;2;3
cory-burke;PHI;33;8;1177;11;129;49.6;14;45;1
caden-clark;RBNY;16;3;475;11;17;29.4;4;19;3
kyle-duncan;RBNY;9;6;594;11;28;64.3;6;21;7
franco-escobar;LAFC;19;13;1159;11;28;42.9;18;10;14
jhon-espinoza;CHI;19;3;478;11;10;40;10;11;7
nathan-uiliam-fogaca;POR;11;4;404;11;31;38.7;2;8;2
anibal-godoy;NSH;19;11;946;11;10;30;7;22;12
sam-junqua;HOU;15;4;505;11;17;76.5;18;3;7
theodore-ku-dipietro;DC;10;2;233;11;7;14.3;1;1;0
jimmy-medranda;SEA;21;8;646;11;16;25;14;13;10
haris-medunjanin;CIN;20;4;462;11;6;66.7;5;7;5
noble-okello;TOR;8;4;349;11;12;75;7;1;7
bobby-shuttleworth;ATL;7;6;557;11;1;100;6;0;0
anton-tinnerholm;NYC;10;5;578;11;4;75;6;8;1
mikael-uhre;PHI;27;21;1633;11;86;36;24;16;2
obed-vargas;SEA;13;10;854;11;9;55.6;8;10;4
daniel-aguirre-x0634;LA;11;3;368;10;9;55.6;6;4;9
michael-baldisimo;VAN;13;4;450;10;9;33.3;7;15;2
allan-cruz;CIN;11;4;399;10;11;36.4;7;11;8
mender-garcia;MIN;9;6;532;10;16;18.8;0;9;7
kieran-gibbs;MIA;15;8;637;10;12;75;19;7;13
erik-godoy;VAN;6;5;454;10;13;53.9;20;3;7
luke-haakenson;NSH;25;5;582;10;20;15;3;12;1
james-igbekeme;CLB;23;8;887;10;23;39.1;7;17;12
stanislav-ivanov;CHI;15;12;891;10;14;21.4;3;13;2
jaziel-orozco;RSL;4;3;315;10;6;50;10;5;3
keaton-parks;NYC;18;12;1025;10;27;55.6;14;17;6
william-sands;CLB;12;5;635;10;14;64.3;17;3;7
eddie-segura;LAFC;14;8;827;10;30;40;28;10;7
erik-thommy;SKC;12;10;887;10;8;37.5;2;10;5
;NE;17;4;589;9;24;54.2;4;7;1
gareth-bale;LAFC;12;2;347;9;18;50;5;0;2
zachary-brault-guillard;MTL;18;5;619;9;15;33.3;5;4;8
brad-guzan;ATL;7;7;613;9;1;100;5;0;0
andres-jasson;NYC;15;4;457;9;8;37.5;11;6;3
anthony-markanich;COL;3;3;235;9;9;55.6;5;3;1
olivier-mbaizo;PHI;19;14;1308;9;27;37;19;18;14
drew-moor;COL;9;1;225;9;12;58.3;15;1;3
tyler-pasher;HOU;17;5;622;9;7;28.6;3;4;1
tosaint-ricketts;VAN;23;2;431;9;48;45.8;1;6;0
emerson-rodriguez;MIA;22;1;508;9;9;44.4;1;5;2
alessandro-schopf;VAN;7;5;344;9;7;42.9;1;9;1
kimarni-smith;DC;17;2;347;9;13;46.1;5;8;3
jan-sobocinski;CLT;9;3;376;9;16;62.5;27;5;6
nikola-vujnovic;SKC;9;4;331;9;30;33.3;1;3;0
mo-adams;MIA;8;5;354;8;4;25;3;5;6
giorgio-chiellini;LAFC;11;9;715;8;19;57.9;38;8;14
leonardo-alves-chu-franco;SEA;25;8;810;8;9;44.4;0;14;6
stefan-cleveland;SEA;7;7;630;8;1;100;4;0;0
alex-de-john;ATL;5;4;416;8;28;78.6;25;6;6
moussa-djitte;ATX;17;3;451;8;32;43.8;5;8;1
dom-dwyer;ATL;22;5;605;8;18;27.8;3;15;2
earl-edwards-jr;NE;4;4;360;8;1;100;1;0;0
oniel-fisher;MIN;11;6;628;8;5;40;13;9;11
francisco-ginella;LAFC;15;5;439;8;5;20;3;9;7
fabian-herbers;CHI;25;10;1070;8;31;54.8;9;15;6
hector-jimenez;ATX;14;8;601;8;11;36.4;9;10;13
sacha-kljestan;LA;21;1;426;8;19;73.7;3;5;2
brad-knighton;NE;4;4;360;8;1;100;0;0;0
damir-kreilach;RSL;5;3;298;8;29;62.1;8;2;1
kelvin-leerdam;LA;10;5;475;8;12;41.7;6;7;5
diego-luna;RSL;13;3;310;8;4;25;0;5;3
christian-makoun-x2411;NE;8;3;376;8;8;25;19;9;6
adilson-malanda;CLT;6;6;540;8;14;50;22;8;8
sebastian-mendez;ORL;13;5;412;8;8;25;8;6;6
andres-reyes;RBNY;12;8;694;8;31;67.7;14;19;11
sergio-ruiz-x2593;CLT;18;7;717;8;17;47.1;9;15;8
niko-tsakiris;SJ;10;3;364;8;3;66.7;0;3;3
denis-bouanga;LAFC;7;6;498;7;22;54.5;6;15;5
martin-caceres;LA;6;5;429;7;0;0;5;1;4
kadin-chung;TOR;8;5;451;7;17;41.2;11;2;8
clement-diop;MIA;3;3;270;7;1;100;1;0;0
raul-gudino;ATL;6;6;495;7;2;100;2;1;0
erik-holt;RSL;10;6;560;7;16;43.8;29;4;10
sebastian-lletget;DAL;10;9;819;7;30;46.7;10;10;7
jack-mcglynn;PHI;23;9;1008;7;15;26.7;5;8;7
joao-paulo;SEA;6;6;455;7;5;40;4;5;5
kevin-molino;CLB;11;4;438;7;6;16.7;1;3;4
cristian-ortiz;CLT;15;8;641;7;18;27.8;2;21;2
ralph-priso;TOR;10;4;274;7;3;66.7;4;11;4
jairo-quinteros;MIA;4;2;282;7;7;57.1;16;4;8
andre-reynolds-ii;CHI;12;4;400;7;7;28.6;4;7;5
emiliano-rigoni;ATX;7;3;282;7;7;71.4;4;6;0
damian-rivera;NE;13;4;412;7;12;33.3;4;4;3
robbie-robinson;MIA;8;6;489;7;6;66.7;1;3;3
brian-rodriguez;LAFC;14;10;824;7;10;20;1;13;4
shea-salinas;SJ;13;1;196;7;6;16.7;1;2;1
andrew-tarbell;ATX;4;3;352;7;1;100;2;0;0
matt-turner;NE;5;5;450;7;1;100;1;0;0
jhojan-valencia;ATX;13;4;465;7;9;55.6;5;21;5
taylor-washington;NSH;14;6;594;7;12;66.7;8;5;9
ifunanyachi-achara;TOR;15;0;371;6;14;50;3;7;4
noah-allen;MIA;8;3;320;6;6;33.3;7;1;3
jalil-anibaba;CLB;5;3;226;6;7;85.7;9;4;0
nick-besler;RSL;11;2;243;6;5;100;3;6;3
pablo-bonilla;POR;6;3;251;6;9;44.4;8;4;1
abdoulaye-cissoko;SEA;10;5;406;6;11;36.4;14;5;8
a-j-delagarza;NE;4;4;291;6;6;33.3;6;3;1
hassani-dotson;MIN;7;7;630;6;17;58.8;15;14;6
chris-gloster;NYC;11;6;480;6;15;73.3;10;7;7
eduardo-lopez;SJ;4;3;234;6;0;0;0;1;0
jojea-kwizera;MTL;8;3;274;6;5;60;1;4;2
vuk-latinovich;NYC;5;2;252;6;6;50;12;2;10
ake-arnaud-loba;NSH;21;0;300;6;15;40;0;9;1
ronald-matarrita;CIN;7;2;220;6;1;0;0;3;3
edwin-mosquera;ATL;12;1;302;6;4;25;1;12;2
braian-ojeda;RSL;6;3;351;6;6;66.7;2;6;8
bryan-oviedo;RSL;6;4;361;6;5;80;4;5;5
gaoussou-samake-x6951;DC;3;1;111;6;3;33.3;4;2;1
brek-shea;MIA;4;2;160;6;4;25;2;3;1
ryan-spaulding;NE;7;3;260;6;6;66.7;5;3;3
mason-stajduhar;ORL;2;2;180;6;0;0;3;1;0
robert-thorkelsson;MTL;11;0;161;6;7;71.4;3;3;2
thomas-williams-x7014;ORL;4;2;181;6;11;36.4;5;7;1
tyler-wolff;ATL;5;4;255;6;1;100;0;2;2
paxten-aaronson;PHI;23;2;415;5;8;37.5;1;9;3
matai-akinmboni;DC;2;2;121;5;1;0;3;1;2
osvaldo-alonso;ATL;4;4;332;5;5;40;5;8;4
esmir-bajraktarevic;NE;3;1;120;5;0;0;1;0;0
wilder-cartagena;ORL;8;4;331;5;5;60;3;9;5
kristian-fletcher;DC;2;1;62;5;0;0;0;0;0
niko-gioacchini;ORL;6;2;134;5;9;55.6;1;1;1
ahmed-hamdi;MTL;9;3;328;5;5;80;2;6;0
kipp-keller;ATX;6;3;318;5;14;50;11;12;3
jon-kempin;DC;2;2;180;5;0;0;2;0;0
nabilai-kibunguchy;MIN;2;2;180;5;5;40;7;1;1
elias-manoel-alves-de-paula;RBNY;6;5;364;5;22;22.7;1;2;0
luis-martins;VAN;12;5;468;5;8;62.5;10;5;6
sebastian-mendez;LAFC;9;1;211;5;3;0;3;5;2
juan-mosquera;POR;3;2;188;5;5;40;3;2;2
arnor-ingvi-traustason;NE;15;5;492;5;19;36.8;3;7;3
isaac-boehmer;VAN;3;2;225;4;0;0;1;0;0
kendall-burks;CHI;4;2;182;4;6;66.7;10;3;2
nathan-byrne;CLT;5;3;289;4;11;45.5;6;3;4
jonathan-gonzalez;MIN;8;1;188;4;4;50;2;3;0
everton-luiz;RSL;12;4;431;4;2;0;11;8;7
erik-hurtado;CLB;14;4;418;4;52;36.5;4;9;0
emerson-hyndman;ATL;9;2;282;4;6;16.7;2;4;3
sunusi-ibrahim;MTL;6;3;235;4;5;40;1;0;0
corentin-jean;MIA;3;0;73;4;3;0;0;0;0
nicholas-markanich;CIN;9;1;104;4;10;50;5;0;1
easton-ongaro;VAN;1;1;45;4;1;0;0;0;0
ralph-priso;COL;6;3;190;4;5;80;2;2;6
jhohan-romana;ATX;10;3;332;4;18;72.2;16;7;6
jacob-shaffelburg;NSH;8;7;510;4;13;46.1;3;2;1
jack-skahan;SJ;10;0;89;4;3;66.7;1;3;1
victor-ulloa;MIA;19;3;356;4;10;50;6;7;3
zarek-valentin;HOU;5;4;374;4;3;33.3;7;2;5
gyasi-zardes;CLB;7;1;202;4;15;53.3;4;2;0
sean-zawadzki;CLB;5;4;290;4;4;75;2;2;9
gedion-zelalem;NYC;11;1;191;4;1;100;1;2;4
rida-zouhir;MTL;5;1;117;4;1;0;0;2;0
oskar-aegren;SJ;3;3;250;3;9;55.6;8;3;4
zorhan-bassong;MTL;10;1;181;3;11;45.5;6;4;2
andre-shinyashiki;COL;8;2;212;3;7;42.9;2;4;3
matt-bersano;SJ;2;1;135;3;0;0;1;0;0
victor-bezerra;CHI;5;0;43;3;4;25;0;1;0
david-bingham;POR;2;2;180;3;1;100;2;0;0
ousseni-bouda-x9038;SJ;9;0;108;3;1;0;2;4;0
cecilio-dominguez;ATX;4;4;283;3;2;100;3;3;1
ashley-fletcher;RBNY;7;3;250;3;19;52.6;1;8;2
niko-hansen;MIN;5;0;96;3;4;25;0;1;2
joevin-jones;MIA;8;0;115;3;4;25;3;0;1
jimmy-maurer;DAL;2;2;180;3;0;0;0;0;0
tyler-miller;MIN;3;2;225;3;0;0;2;0;0
danny-musovski;LAFC;16;6;507;3;23;34.8;3;13;3
arquimides-ordonez;CIN;8;0;85;3;9;22.2;0;6;1
elliot-panicco;NSH;2;2;180;3;1;100;1;1;0
jason-pendant;RBNY;5;0;74;3;2;100;0;2;0
nelson-quinones;HOU;8;0;114;3;6;33.3;1;4;2
rodney-redes;ATX;12;0;161;3;8;37.5;2;1;2
harrison-robledo;CIN;2;0;44;3;0;0;0;0;1
abraham-rodriguez;COL;1;0;45;3;0;0;0;0;0
jacen-russell-rowe;CLB;6;3;227;3;9;22.2;0;0;1
sergio-santos;PHI;11;8;612;3;43;51.2;4;22;1
sergio-santos;CIN;8;0;130;3;12;58.3;1;4;0
quinn-sullivan;PHI;17;1;231;3;10;30;2;7;3
;SJ;3;1;136;3;1;100;2;3;5
nuno-santos;CLT;4;1;156;3;2;0;1;6;1
darren-yapi;COL;11;1;165;3;17;64.7;0;6;0
griffin-yow;DC;7;3;268;3;3;0;0;10;0
eriq-zavaleta;LA;4;3;206;3;8;50;14;1;3
ethan-zubak;NSH;11;2;206;3;30;33.3;0;5;1
samuel-adeniran;SEA;2;1;72;2;5;60;0;2;1
max-anchor;VAN;1;1;90;2;1;100;2;0;0
adam-armour-x0445;CLT;5;0;81;2;8;75;0;1;2
;HOU;8;2;154;2;10;20;2;6;1
noel-buck;NE;7;3;291;2;10;30;0;5;2
ethan-dobbelaere;SEA;8;2;268;2;8;50;1;3;3
stuart-findlay;PHI;4;4;360;2;15;60;13;1;3
nacho-gil;NE;4;2;202;2;2;0;2;4;4
calvin-harris;CIN;8;2;176;2;5;0;2;3;0
jacori-hayes;MIN;8;0;69;2;2;0;1;2;2
danny-hoesen;ATX;14;3;374;2;23;30.4;2;4;0
adrien-hunou;MIN;9;1;121;2;7;57.1;0;4;0
george-marks;CLT;1;1;90;2;0;0;0;0;0
john-mccarthy;LAFC;1;1;90;2;1;100;4;0;0
kendall-mcintosh;SKC;2;2;180;2;1;100;4;0;0
ryan-meara;RBNY;1;1;90;2;0;0;4;0;0
nicolas-mezquida;COL;9;0;105;2;4;50;0;2;4
felipe-mora;POR;7;0;78;2;4;0;1;1;0
eddie-munjoma;DAL;3;1;98;2;2;0;1;3;2
danny-musovski;RSL;3;0;42;2;2;0;0;2;0
kevin-o-toole;NYC;3;3;270;2;2;50;7;1;2
jordan-perruzza;TOR;13;1;223;2;10;60;2;5;0
joshue-quinonez;DAL;7;1;94;2;3;66.7;4;3;4
spencer-richey;CHI;1;1;90;2;1;100;0;0;0
koa-santos;CLT;1;1;57;2;0;0;1;2;0
pablo-sisniega;CLT;2;2;180;2;2;100;1;0;0
caio-alexandre-souza-e-silva;VAN;4;0;78;2;1;0;1;4;0
jared-stroud;ATX;5;0;41;2;4;50;1;5;1
ismael-tajouri-shradi;LAFC;6;0;161;2;0;0;0;2;0
silvester-van-der-water;ORL;4;0;38;2;0;0;0;2;0
giacomo-vrioni;NE;7;2;248;2;13;15.4;1;8;1
siad-haji;SJ;2;0;13;1;0;0;0;0;0
george-acosta;MIA;1;0;6;1;0;0;0;0;0
ali-ahmed;VAN;2;0;54;1;1;100;0;0;1
mikey-ambrose;ATL;2;0;44;1;1;0;1;1;0
themi-antonoglou;TOR;2;0;39;1;0;0;0;0;0
edison-azcona;MIA;1;0;15;1;0;0;0;3;0
zico-bailey;CIN;3;1;78;1;0;0;5;0;3
reed-baker-whiting-x4772;SEA;2;1;94;1;3;0;0;0;0
blake-bodily;POR;3;0;13;1;1;0;0;1;0
chris-brady;CHI;1;1;90;1;0;0;0;0;0
javier-casas;CHI;5;0;34;1;1;0;0;3;0
machop-chol;ATL;6;0;73;1;3;100;4;1;0
jacob-davis;SKC;3;0;15;1;0;0;0;3;0
chris-donovan;PHI;6;1;105;1;27;63;2;3;0
micael-dos-santos-silva;HOU;1;0;45;1;1;100;4;1;0
mohamed-farsi;CLB;7;0;79;1;1;100;3;2;1
george-fochive;POR;2;0;30;1;0;0;2;3;0
michael-halliday-x8049;ORL;6;0;46;1;3;0;0;1;0
bode-hidalgo;RSL;6;0;85;1;4;75;2;3;0
tega-ikoba;POR;2;0;21;1;3;66.7;0;0;0
jack-lynn;ORL;3;0;4;1;0;0;0;0;0
jonathan-menendez;RSL;4;1;142;1;0;0;0;4;1
jake-mulraney;ATL;7;1;181;1;2;50;1;3;0
serge-ngoma;RBNY;7;1;112;1;6;16.7;0;7;3
sergio-oregel;CHI;1;0;11;1;1;0;0;0;0
matias-pellegrini;NYC;4;0;59;1;3;33.3;0;1;1
adrien-perez;DC;3;1;133;1;7;14.3;1;1;2
brooklyn-raines;HOU;1;0;34;1;0;0;0;0;0
matthew-real;PHI;8;2;170;1;7;42.9;3;3;5
beni-redzic;DAL;6;0;63;1;3;33.3;0;2;1
paul-rothrock;TOR;2;0;33;1;0;0;0;0;0
zach-ryan;RBNY;6;0;40;1;4;0;0;0;1
adam-saldana;LA;1;0;9;1;0;0;0;0;0
cristian-tello;LAFC;4;0;94;1;0;0;1;1;0
dantouma-toure;COL;5;0;33;1;1;100;0;3;1
daniel-trejo-del-rio;LAFC;3;0;42;1;3;0;0;0;0
steffen-yeates;TOR;2;0;31;1;1;100;0;1;0
;MTL;0;0;0;0;0;0;0;0;0
carlos-akapo-martinez;SJ;0;0;0;0;0;0;0;0;0
ben-alexander;VAN;0;0;0;0;0;0;0;0;0
alexander-alvarado;ORL;0;0;0;0;0;0;0;0;0
sebastian-anderson;COL;2;0;8;0;0;0;0;0;0
isaac-angking;CLB;0;0;0;0;0;0;0;0;0
abasa-aremeyaw;PHI;0;0;0;0;0;0;0;0;0
charlie-asensio;ATX;0;0;0;0;0;0;0;0;0
george-asomani;SJ;0;0;0;0;0;0;0;0;0
jean-aniel-assi;MTL;0;0;0;0;0;0;0;0;0
isaac-atanga;CIN;1;0;45;0;2;50;0;0;0
mateo-bajamich;HOU;0;0;0;0;0;0;0;0;0
luis-barraza;NYC;0;0;0;0;0;0;0;0;0
matheus-aias;ORL;0;0;0;0;0;0;0;0;0
lucas-bartlett;DAL;0;0;0;0;0;0;0;0;0
cole-bassett;COL;0;0;0;0;0;0;0;0;0
josh-bauer;NSH;0;0;0;0;0;0;0;0;0
gavin-beavers;RSL;0;0;0;0;0;0;0;0;0
simon-becher;VAN;1;0;8;0;0;0;0;0;0
romeo-beckham-x8674;MIA;0;0;0;0;0;0;0;0;0
nico-benalcazar;NYC;0;0;0;0;0;0;0;0;0
joe-bendik;PHI;0;0;0;0;0;0;0;0;0
julio-benitez;RSL;0;0;0;0;0;0;0;0;0
janio-bikel;VAN;0;0;0;0;0;0;0;0;0
shanyder-borgelin;MIA;0;0;0;0;0;0;0;0;0
julian-bravo;POR;0;0;0;0;0;0;0;0;0
emiliano-brienza;VAN;1;0;2;0;1;0;0;0;0
jesus-bueno;PHI;1;0;12;0;2;50;0;1;0
evan-bush;CLB;0;0;0;0;0;0;0;0;0
handwalla-bwana;NSH;1;0;12;0;0;0;0;0;0
matteo-campagna;VAN;0;0;0;0;0;0;0;0;0
abel-caputo;MIA;0;0;0;0;0;0;0;0;0
wikelman-carmona;RBNY;2;0;41;0;1;100;0;0;0
antonio-carrera;DAL;0;0;0;0;0;0;0;0;0
dylan-castanheira;ATL;0;0;0;0;0;0;0;0;0
jesus-castellano;RBNY;0;0;0;0;0;0;0;0;0
robert-castellanos;NSH;0;0;0;0;0;0;0;0;0
juan-castilla;HOU;0;0;0;0;0;0;0;0;0
juan-castillo-x1264;RBNY;0;0;0;0;0;0;0;0;0
erik-centeno;ATL;0;0;0;0;0;0;0;0;0
justin-che;DAL;0;0;0;0;0;0;0;0;0
ozzie-cisneros;SKC;0;0;0;0;0;0;0;0;0
noah-cobb;ATL;0;0;0;0;0;0;0;0;0
jackson-conway;ATL;3;0;34;0;5;20;1;2;0
washington-corozo;ATX;3;0;48;0;1;100;0;1;0
brandan-craig;PHI;1;0;3;0;0;0;0;0;0
daniel-crisostomo;LAFC;2;0;29;0;1;100;0;3;0
auro;TOR;0;0;0;0;0;0;0;0;0
jeffrey-dewsnup;RSL;0;0;0;0;0;0;0;0;0
joey-dezart;ORL;1;0;2;0;1;0;0;0;0
zoumana-diarra;DC;0;0;0;0;0;0;0;0;0
eric-dick;MIN;0;0;0;0;0;0;0;0;0
clement-diop;NE;0;0;0;0;0;0;0;0;0
irakoze-donasiyano-x2430;NSH;0;0;0;0;0;0;0;0;0
carlos-joaquim-antunes-dos-santos;MIA;0;0;0;0;0;0;0;0;0
erik-duenas;LAFC;0;0;0;0;0;0;0;0;0
cameron-dunbar;LA;0;0;0;0;0;0;0;0;0
michael-edwards;COL;0;0;0;0;0;0;0;0;0
kalil-elmedkhar;DAL;5;1;100;0;2;0;1;3;1
fred-emmings;MIN;0;0;0;0;0;0;0;0;0
mehdi-essoussi;TOR;0;0;0;0;0;0;0;0;0
bento-estrela;RBNY;0;0;0;0;0;0;0;0;0
zackery-farnsworth;RSL;0;0;0;0;0;0;0;0;0
keesean-ferdinand-x2962;MTL;0;0;0;0;0;0;0;0;0
marcus-ferkranus;LA;0;0;0;0;0;0;0;0;0
thiago-fernandes-rodrigues;HOU;3;0;19;0;0;0;0;0;0
ajani-fortune;ATL;0;0;0;0;0;0;0;0;0
kobe-franklin;TOR;1;0;13;0;1;0;1;0;0
ian-fray;MIA;0;0;0;0;0;0;0;0;0
alexander-freeman;ORL;0;0;0;0;0;0;0;0;0
tyler-freeman;DC;0;0;0;0;0;0;0;0;0
matt-freese;PHI;0;0;0;0;0;0;0;0;0
vasco-fry;VAN;0;0;0;0;0;0;0;0;0
gilbert-fuentes;SJ;0;0;0;0;0;0;0;0;0
noah-fuson;CLB;0;0;0;0;0;0;0;0;0
julian-gaines;LAFC;0;0;0;0;0;0;0;0;0
braian-galvan;COL;0;0;0;0;0;0;0;0;0
jeremy-garay;DC;0;0;0;0;0;0;0;0;0
justin-garces;ATL;0;0;0;0;0;0;0;0;0
christopher-garcia;RSL;2;0;3;0;0;0;0;1;0
chase-gasper;MIN;0;0;0;0;0;0;0;0;0
luka-gavran;TOR;0;0;0;0;0;0;0;0;0
nikolaos-giantsopoulos;VAN;0;0;0;0;0;0;0;0;0
tomas-giraldo;MTL;0;0;0;0;0;0;0;0;0
spencer-glass;SKC;0;0;0;0;0;0;0;0;0
tomas-gomez;RSL;0;0;0;0;0;0;0;0;0
gaston-gonzalez;ORL;0;0;0;0;0;0;0;0;0
leandro-gonzalez-pirez;MIA;0;0;0;0;0;0;0;0;0
jacob-greene;DC;0;0;0;0;0;0;0;0;0
victor-griffith;POR;0;0;0;0;0;0;0;0;0
adam-grinwis;ORL;0;0;0;0;0;0;0;0;0
erick-gunera-calix;ORL;0;0;0;0;0;0;0;0;0
diego-gutierrez;POR;1;0;3;0;1;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
brandon-hackenberg;ORL;0;0;0;0;0;0;0;0;0
joe-hafferty;SEA;0;0;0;0;0;0;0;0;0
marlon-hairston;CLB;3;1;152;0;4;100;3;1;2
bret-halsey;RSL;0;0;0;0;0;0;0;0;0
carlos-harvey;LA;0;0;0;0;0;0;0;0;0
christopher-hegardt;CLT;3;0;16;0;2;50;0;1;0
doneil-henry;LAFC;5;2;133;0;5;80;4;3;1
doneil-henry;TOR;0;0;0;0;0;0;0;0;0
dominick-hernandez;DAL;0;0;0;0;0;0;0;0;0
ian-hoffmann;HOU;0;0;0;0;0;0;0;0;0
rio-hope-gund-x0557;DC;0;0;0;0;0;0;0;0;0
shaan-hundal;MIA;0;0;0;0;0;0;0;0;0
clint-irwin;COL;0;0;0;0;0;0;0;0;0
jacob-jackson;NE;0;0;0;0;0;0;0;0;0
aziel-jackson;MIN;0;0;0;0;0;0;0;0;0
dane-jacomen;DC;0;0;0;0;0;0;0;0;0
cal-jennings;LAFC;3;0;17;0;2;50;0;0;1
david-jensen;RBNY;0;0;0;0;0;0;0;0;0
jonathan-jimenez-x3973;NYC;0;0;0;0;0;0;0;0;0
bjorn-johnsen;MTL;0;0;0;0;0;0;0;0;0
derrick-jones;HOU;0;0;0;0;0;0;0;0;0
preston-judd;LA;0;0;0;0;0;0;0;0;0
chris-kablan;RSL;2;0;25;0;1;100;0;0;1
bernard-kamungo;DAL;1;0;20;0;2;0;0;0;0
axel-kei;RSL;0;0;0;0;0;0;0;0;0
aboubacar-keita;COL;0;0;0;0;0;0;0;0;0
logan-ketterer;MTL;0;0;0;0;0;0;0;0;0
kim-moon-hwan;LAFC;1;1;79;0;1;0;1;0;1
gadi-kinda;SKC;0;0;0;0;0;0;0;0;0
sota-kitahara;SEA;0;0;0;0;0;0;0;0;0
perry-kitchen;CLB;0;0;0;0;0;0;0;0;0
edward-kizza-x1132;NE;0;0;0;0;0;0;0;0;0
freddy-kleemann;ATX;0;0;0;0;0;0;0;0;0
jonathan-klinsmann;LA;0;0;0;0;0;0;0;0;0
owen-lambe;LA;0;0;0;0;0;0;0;0;0
houssou-landry;DC;0;0;0;0;0;0;0;0;0
wallis-lapsley;SEA;0;0;0;0;0;0;0;0;0
oliver-larraz;COL;0;0;0;0;0;0;0;0;0
damian-las;ATX;0;0;0;0;0;0;0;0;0
kemar-lawrence;TOR;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
skage-simonsen-lehland;DC;0;0;0;0;0;0;0;0;0
nico-lemoine;HOU;0;0;0;0;0;0;0;0;0
tony-leone;LAFC;0;0;0;0;0;0;0;0;0
