name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
patrick-mullins;CLB;10;2;285;9;17;47.1;5;6;0
wyatt-omsberg;MIN;7;4;385;9;27;59.3;36;4;10
kevin-partida;SJ;4;4;290;9;12;41.7;4;6;5
chris-seitz;HOU;6;6;540;9;1;100;11;1;0
kellyn-acosta;DAL;13;8;674;8;13;7.7;5;10;10
eloi-amagat;NYC;8;5;430;8;18;61.1;1;8;6
quincy-amarikwa;MTL;10;7;644;8;30;43.3;2;11;1
stefan-cleveland;CHI;5;5;450;8;2;50;1;0;0
aurelien-collin;RBNY;7;5;353;8;28;64.3;26;11;9
cristian-colman;DAL;15;6;606;8;107;52.3;8;10;0
michael-de-leeuw;CHI;9;5;454;8;22;36.4;6;14;5
mauro-diaz;DAL;12;9;807;8;13;30.8;1;9;4
mike-grella;CLB;12;5;480;8;14;35.7;2;7;3
adam-henley;RSL;5;2;260;8;10;50;12;3;2
bernie-ibini;VAN;8;6;422;8;9;11.1;1;5;3
anthony-jackson-hamel;MTL;16;6;580;8;40;32.5;7;6;3
bradford-jamieson-iv;LA;6;3;271;8;12;50;3;10;1
jon-kempin;CLB;5;5;450;8;1;100;2;0;1
aaron-kovar;LAFC;11;7;523;8;7;28.6;3;8;3
ronaldo-pena;HOU;9;2;222;8;25;20;2;14;2
demar-phillips;RSL;5;5;360;8;9;55.6;12;5;14
jorge-villafana;POR;8;7;655;8;18;33.3;17;4;12
jared-watts;HOU;7;7;535;8;17;47.1;22;2;10
chris-wehan;SJ;6;2;183;8;7;42.9;2;3;7
romario-williams;ATL;17;0;211;8;18;33.3;6;6;3
mikey-ambrose;ATL;9;8;731;7;13;53.9;11;4;8
emiliano-amor;SKC;5;3;332;7;21;47.6;17;2;14
vincent-bezecourt;RBNY;9;5;395;7;9;33.3;4;6;10
valentin-castellanos;NYC;8;5;446;7;34;41.2;7;10;6
ricardo-clark;CLB;13;8;642;7;28;46.4;8;5;12
tyler-deric;HOU;2;2;180;7;0;0;0;1;0
fabian-herbers;PHI;9;5;428;7;9;33.3;5;6;4
andre-horta;LAFC;11;3;319;7;0;0;3;2;0
jimmy-medranda;SKC;12;8;728;7;9;33.3;10;11;19
justin-meram;CLB;9;7;595;7;9;44.4;3;3;4
djordje-mihailovic;CHI;9;8;582;7;8;37.5;4;9;13
joel-qwiberg;SJ;5;5;379;7;9;44.4;6;7;5
miles-robinson;ATL;10;3;272;7;9;44.4;8;2;7
jalen-robinson;DC;5;5;348;7;9;55.6;11;2;4
alex-roldan;SEA;19;7;732;7;25;44;5;18;12
gaston-sauro;CLB;7;6;521;7;13;76.9;21;12;20
donny-toia;ORL;4;3;238;7;10;60;6;6;3
mason-toye;MIN;17;2;340;7;38;34.2;1;10;2
shawn-barry;RSL;4;3;204;6;7;71.4;6;2;3
juan-david-cabezas;HOU;6;4;290;6;6;33.3;3;10;5
steve-clark;DC;3;3;270;6;2;50;1;1;0
drew-conner;CHI;11;5;462;6;14;14.3;1;8;8
christian-dean;CHI;2;2;178;6;5;40;9;2;6
julian-dunn;TOR;2;1;105;6;3;100;4;0;1
jeremy-ebobisse;POR;9;5;449;6;37;59.5;4;12;0
luis-gil;HOU;12;3;272;6;11;27.3;3;3;3
adam-grinwis;ORL;5;5;450;6;1;100;9;0;1
guillermo-hauche;NE;4;2;175;6;12;41.7;1;6;6
richie-laryea;ORL;9;2;253;6;7;14.3;1;3;2
cristian-martinez;CLB;14;11;841;6;17;29.4;0;13;10
patrick-mclain;CHI;5;5;403;6;3;66.7;6;0;0
shamit-shome;MTL;5;2;249;6;8;25;0;2;4
magnus-wolff-eikrem;SEA;15;6;594;6;11;18.2;2;10;11
eric-bird;HOU;6;4;340;5;11;45.5;2;9;6
;POR;4;1;72;5;2;0;1;0;1
harrison-heath;MIN;4;1;121;5;3;33.3;2;3;2
tomas-hilliard-arce;LA;5;4;304;5;22;54.5;18;5;6
baggio-husidic;LA;7;1;206;5;4;0;5;3;2
daniel-johnson;CHI;7;3;261;5;3;66.7;2;5;5
wan-kuzain-wan-kamal;SKC;6;3;307;5;2;50;2;4;2
cameron-lindley;ORL;3;3;201;5;3;33.3;3;2;2
zac-macmath;COL;2;1;158;5;0;0;1;0;0
thomas-mcnamara;NYC;10;4;370;5;8;25;11;7;4
patrick-mullins;DC;10;2;225;5;24;50;0;8;0
lamar-neagle;SEA;6;0;110;5;8;50;0;2;1
frantz-pangop;MIN;9;1;175;5;5;20;0;1;0
matthew-real;PHI;3;3;236;5;9;66.7;6;5;7
carlos-rivas;RBNY;5;3;264;5;6;16.7;2;5;1
brad-smith;SEA;6;6;446;5;2;50;13;7;6
graham-smith;SKC;2;2;180;5;6;100;9;1;4
mitchell-taintor;TOR;1;1;90;5;6;66.7;8;1;2
chris-tierney;NE;6;3;309;5;5;40;4;3;3
rodney-wallace;NYC;18;9;818;5;47;34;7;16;6
pablo-aranguiz;DAL;9;3;282;4;3;0;3;5;4
louis-beland-goyette;MTL;4;0;109;4;2;0;1;1;2
kyle-duncan;RBNY;4;4;353;4;17;41.2;8;4;11
fidel-escobar;RBNY;6;4;374;4;29;62.1;22;2;10
derrick-jones;PHI;12;3;385;4;17;76.5;10;11;7
kevin-molino;MIN;2;2;140;4;2;0;0;3;0
matt-polster;CHI;3;1;126;4;7;71.4;3;2;0
tommy-redding;RBNY;1;1;90;4;3;66.7;2;1;3
brad-stuver;NYC;2;2;180;4;1;100;0;0;0
saad-abdul-salaam;NYC;4;3;273;3;11;45.5;15;5;3
tony-alfaro;SEA;4;3;220;3;10;50;10;7;7
quincy-amarikwa;SJ;14;1;269;3;18;61.1;0;14;2
victor-arboleda;POR;1;0;31;3;2;0;0;0;0
kwame-awuah;NYC;6;1;143;3;1;100;1;5;1
jon-bakero;TOR;3;2;149;3;3;33.3;3;1;0
andrew-carleton;ATL;7;2;161;3;3;66.7;0;4;0
mathieu-choiniere;MTL;5;0;82;3;3;66.7;0;1;4
omar-gaber;LAFC;7;2;254;3;6;50;5;3;4
zachary-herivaux;NE;5;2;158;3;3;66.7;3;3;2
romario-ibarra;MIN;9;2;271;3;7;0;0;1;3
cristian-lobato;SKC;7;3;327;3;9;44.4;4;3;3
ryan-meara;RBNY;3;3;270;3;4;100;2;0;0
bryan-meredith;SEA;1;1;90;3;0;0;2;0;0
krisztian-nemeth;SKC;9;4;386;3;12;50;1;5;0
dominic-oduro;MTL;5;0;32;3;2;50;0;0;0
edward-opoku;CLB;5;1;150;3;2;0;1;3;2
rodrigo-pacheco;LAFC;1;0;17;3;0;0;0;0;0
dillon-powers;ORL;3;0;69;3;2;50;1;1;0
henry-wingo;SEA;5;1;144;3;7;42.9;1;3;1
brian-wright;NE;10;2;258;3;28;53.6;2;6;1
joao-pedro;LA;3;1;85;2;4;25;0;4;2
vytas;POR;3;0;21;2;1;0;1;1;0
george-bello;ATL;3;2;177;2;5;60;2;0;3
kharlton-belmar;SKC;4;0;65;2;8;50;0;2;0
shaft-brewer-jr;LAFC;3;0;29;2;3;0;0;2;2
paul-christensen;ATL;1;0;53;2;0;0;0;0;0
kip-colvey;COL;3;3;208;2;0;0;1;1;2
pierre-da-silva;ORL;2;0;49;2;1;100;0;0;0
rafael-ramos;CHI;3;1;105;2;2;50;4;3;2
anthony-fontana;PHI;5;1;98;2;0;0;0;4;4
andreas-ivan;RBNY;9;1;185;2;4;25;3;5;3
jonathan-lewis;NYC;14;0;219;2;12;33.3;3;4;2
luis-lopez;LAFC;1;1;90;2;0;0;0;0;0
ricky-lopez-espin;RSL;1;0;22;2;0;0;0;1;0
cristhian-machado;NE;3;2;119;2;4;25;2;2;2
calum-mallace;LAFC;5;0;29;2;0;0;0;0;0
lucas-melano;POR;7;1;143;2;9;22.2;0;1;0
alfredo-ortuno;RSL;3;1;119;2;7;57.1;1;1;0
paxton-pomykal;DAL;6;1;125;2;4;25;2;1;1
christian-ramirez;LAFC;7;3;261;2;7;14.3;2;0;0
kris-reaves;DAL;2;2;168;2;3;66.7;4;1;3
james-sands;NYC;3;3;223;2;2;0;0;8;3
ben-spencer;TOR;2;1;82;2;6;16.7;1;2;0
brandon-vazquez;ATL;8;0;86;2;8;50;2;1;3
jose-villarreal;ORL;3;0;45;2;2;50;0;1;0
sheanon-williams;LA;8;1;153;2;4;50;4;1;4
sal-zizzo;ATL;6;1;157;2;4;75;8;4;3
abel-aguilar;DAL;4;1;131;1;2;50;2;4;3
jon-bakero;CHI;4;1;75;1;4;0;1;4;0
cole-bassett;COL;6;3;307;1;5;20;3;3;2
gianluca-busio;SKC;7;1;153;1;4;25;2;1;0
caleb-calvert;COL;1;0;35;1;1;100;0;0;0
cristian-casseres-jr;RBNY;3;1;97;1;2;50;4;3;2
simon-colyn;VAN;1;0;4;1;2;0;0;0;0
alex-crognale;CLB;5;0;97;1;6;66.7;10;0;1
marco-donadel;MTL;2;1;96;1;3;66.7;2;1;3
kevin-ellis;DC;2;0;46;1;2;50;5;1;1
alec-kann;ATL;1;1;90;1;1;100;2;0;0
ethan-kutler;RBNY;4;1;101;1;8;25;2;1;1
alan-mariano-mino;TOR;1;0;25;1;0;0;0;0;0
bruno-miranda;DC;7;0;86;1;3;0;1;2;0
yura-movsisyan;CHI;4;0;58;1;11;27.3;1;2;1
luke-mulholland;RSL;2;1;91;1;3;66.7;4;0;3
hassan-ndam;RBNY;1;1;90;1;6;100;2;1;2
dominic-oduro;SJ;5;0;30;1;0;0;0;1;1
nedum-onuoha;RSL;2;1;92;1;5;60;10;1;3
andrew-putna;RSL;2;1;135;1;1;100;0;0;0
mark-segbers-x9336;NE;1;0;45;1;1;100;1;1;1
ema-twumasi;DAL;1;1;45;1;1;100;0;1;0
brian-white;RBNY;5;2;217;1;24;41.7;1;2;2
mohammed-abu;CLB;4;0;93;0;3;33.3;4;3;3
seyi-adekoya;SEA;0;0;0;0;0;0;0;0;0
stefan-aigner;COL;1;0;11;0;1;0;0;1;0
jacob-akanyirige;SJ;0;0;0;0;0;0;0;0;0
ayo-akinola;TOR;4;0;45;0;2;0;0;2;0
jordan-allen;RSL;0;0;0;0;0;0;0;0;0
efrain-alvarez;LA;0;0;0;0;0;0;0;0;0
vytas;DC;0;0;0;0;0;0;0;0;0
isaac-angking;NE;3;0;37;0;2;100;1;0;0
hugo-arellano;LA;0;0;0;0;0;0;0;0;0
francis-atuahene;DAL;0;0;0;0;0;0;0;0;0
eric-ayuk;PHI;0;0;0;0;0;0;0;0;0
theo-bair;VAN;0;0;0;0;0;0;0;0;0
michael-baldisimo;VAN;0;0;0;0;0;0;0;0;0
jack-barmby;POR;0;0;0;0;0;0;0;0;0
clement-bayiha;MTL;0;0;0;0;0;0;0;0;0
jason-beaulieu;MTL;0;0;0;0;0;0;0;0;0
daniel-bedoya;NYC;0;0;0;0;0;0;0;0;0
tony-beltran;RSL;0;0;0;0;0;0;0;0;0
matt-bersano;SJ;0;0;0;0;0;0;0;0;0
anatole-abang;RBNY;0;0;0;0;0;0;0;0;0
myer-bevan;VAN;0;0;0;0;0;0;0;0;0
kyle-bjornethun;TOR;0;0;0;0;0;0;0;0;0
stefano-bonomo;RBNY;1;0;1;0;1;0;0;0;0
andrew-brody;RSL;0;0;0;0;0;0;0;0;0
calle-brown;SEA;0;0;0;0;0;0;0;0;0
julian-buescher;LA;0;0;0;0;0;0;0;0;0
jeff-caldwell;NYC;0;0;0;0;0;0;0;0;0
eric-calvillo;SJ;3;2;165;0;3;33.3;1;5;2
jordan-cano;DAL;0;0;0;0;0;0;0;0;0
anibal-chala;DAL;0;0;0;0;0;0;0;0;0
felix-chenkam;SEA;0;0;0;0;0;0;0;0;0
david-choiniere;MTL;1;0;12;0;1;0;0;0;0
maxime-crepeau;VAN;0;0;0;0;0;0;0;0;0
maxime-crepeau;MTL;0;0;0;0;0;0;0;0;0
sam-cronin;MIN;0;0;0;0;0;0;0;0;0
cody-cropper;NE;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0
nico-czornomaz;LAFC;0;0;0;0;0;0;0;0;0
mike-da-fonte;COL;0;0;0;0;0;0;0;0;0
aidan-daniels;TOR;1;0;12;0;0;0;0;0;0
nicolas-del-grecco;CHI;0;0;0;0;0;0;0;0;0
nick-depuy;MTL;0;0;0;0;0;0;0;0;0
zakaria-diallo;MTL;0;0;0;0;0;0;0;0;0
eric-dick;SKC;0;0;0;0;0;0;0;0;0
amer-didic;SKC;0;0;0;0;0;0;0;0;0
clement-diop;MTL;0;0;0;0;0;0;0;0;0
roberto-dominguez;VAN;0;0;0;0;0;0;0;0;0
conor-donovan;HOU;0;0;0;0;0;0;0;0;0
andrew-dykstra;COL;0;0;0;0;0;0;0;0;0
david-edgar;VAN;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
marvin-emnes;VAN;0;0;0;0;0;0;0;0;0
tsubasa-endoh;TOR;0;0;0;0;0;0;0;0;0
jesus-enriquez;HOU;0;0;0;0;0;0;0;0;0
brad-evans;SKC;0;0;0;0;0;0;0;0;0
jesus-ferreira;DAL;1;0;3;0;0;0;0;0;0
nick-firmino;NE;0;0;0;0;0;0;0;0;0
kyle-fisher;MTL;0;0;0;0;0;0;0;0;0
deybi-flores;VAN;0;0;0;0;0;0;0;0;0
andreu-fontas;SKC;2;1;92;0;4;75;3;1;2
gilbert-fuentes;SJ;1;0;1;0;0;0;0;1;0
michael-gallagher;RSL;0;0;0;0;0;0;0;0;0
jon-gallagher;ATL;0;0;0;0;0;0;0;0;0
chris-goslin;ATL;0;0;0;0;0;0;0;0;0
sam-hamilton;COL;0;0;0;0;0;0;0;0;0
jose-hernandez-x0389;ATL;1;0;17;0;1;0;0;0;0
jose-hernandez;RSL;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0
mitch-hildebrandt;ATL;0;0;0;0;0;0;0;0;0
nicholas-hinds;SEA;0;0;0;0;0;0;0;0;0
femi-hollinger-janzen;NE;0;0;0;0;0;0;0;0;0
shandon-hopeau;SEA;0;0;0;0;0;0;0;0;0
alex-horwath;RSL;0;0;0;0;0;0;0;0;0
cedric-hountondji;NYC;1;0;1;0;0;0;3;0;0
modou-jadama;POR;1;0;27;0;0;0;1;0;0
adam-jahn;CLB;8;0;68;0;12;58.3;2;3;1
jared-jeffrey;DC;2;0;2;0;0;0;0;0;0
malik-johnson;TOR;0;0;0;0;0;0;0;0;0
alex-kapp;MIN;0;0;0;0;0;0;0;0;0
dane-kelly;DC;1;0;3;0;0;0;0;0;0
taylor-kemp;DC;0;0;0;0;0;0;0;0;0
logan-ketterer;CLB;0;0;0;0;0;0;0;0;0
emrah-klimenta;LA;2;2;156;0;2;50;2;1;1
chris-konopka;MIN;0;0;0;0;0;0;0;0;0
aaron-kovar;SEA;0;0;0;0;0;0;0;0;0
lagos-kunga;ATL;0;0;0;0;0;0;0;0;0
foster-langsdorf;POR;0;0;0;0;0;0;0;0;0
ariel-lassiter;LA;7;1;94;0;4;0;2;1;1
;RSL;0;0;0;0;0;0;0;0;0
jose-leiton;MIN;0;0;0;0;0;0;0;0;0
matt-lewis;SKC;0;0;0;0;0;0;0;0;0
andre-lewis;POR;0;0;0;0;0;0;0;0;0
eric-lopez;LA;0;0;0;0;0;0;0;0;0
frank-lopez;LA;0;0;0;0;0;0;0;0;0
marvin-loria;POR;0;0;0;0;0;0;0;0;0
evan-louro;RBNY;0;0;0;0;0;0;0;0;0
zac-lubin;SEA;0;0;0;0;0;0;0;0;0
ben-lundgaard;CLB;0;0;0;0;0;0;0;0;0
charlie-lyon;LAFC;0;0;0;0;0;0;0;0;0
george-malki;HOU;0;0;0;0;0;0;0;0;0
connor-maloney;CLB;1;0;28;0;0;0;1;1;0
paul-marie;SJ;0;0;0;0;0;0;0;0;0
richie-marquez;PHI;0;0;0;0;0;0;0;0;0
zach-mathers;SEA;0;0;0;0;0;0;0;0;0
olivier-mbaizo;PHI;1;1;85;0;0;0;5;1;2
john-mccarthy;PHI;1;1;90;0;1;100;0;0;0
jake-mcguire;PHI;0;0;0;0;0;0;0;0;0
kendall-mcintosh;POR;0;0;0;0;0;0;0;0;0
sean-melvin;VAN;0;0;0;0;0;0;0;0;0
eric-miller;COL;0;0;0;0;0;0;0;0;0
roy-miller;POR;0;0;0;0;0;0;0;0;0
ben-mines;RBNY;1;1;90;0;4;0;0;1;0
;HOU;0;0;0;0;0;0;0;0;0
amando-moreno;RBNY;0;0;0;0;0;0;0;0;0
jordan-morris;SEA;0;0;0;0;0;0;0;0;0
yura-movsisyan;RSL;0;0;0;0;0;0;0;0;0
james-murphy;LAFC;0;0;0;0;0;0;0;0;0
james-musa;SKC;0;0;0;0;0;0;0;0;0
adam-najem;PHI;0;0;0;0;0;0;0;0;0
michael-nelson;HOU;0;0;0;0;0;0;0;0;0
michee-ngalina;PHI;0;0;0;0;0;0;0;0;0
lee-nguyen;NE;0;0;0;0;0;0;0;0;0
david-norman-jr;VAN;0;0;0;0;0;0;0;0;0
chris-odoi-atsem;DC;1;0;12;0;0;0;0;0;1
patrick-okonkwo;ATL;0;0;0;0;0;0;0;0;0
david-olsen;SEA;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
bertrand-owundi-eko-o;MIN;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
james-pantemis;MTL;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0
taylor-peay;RSL;1;0;1;0;0;0;0;0;0
juninho;LA;0;0;0;0;0;0;0;0;0
josh-perez;LAFC;2;0;22;0;0;0;0;0;0
ricardo-perez;COL;0;0;0;0;0;0;0;0;0
;RBNY;0;0;0;0;0;0;0;0;0
;PHI;0;0;0;0;0;0;0;0;0
aldo-quintanilla;HOU;0;0;0;0;0;0;0;0;0
adonijah-reid;DAL;0;0;0;0;0;0;0;0;0
dylan-remick;HOU;0;0;0;0;0;0;0;0;0
john-requejo;LA;0;0;0;0;0;0;0;0;0
bryan-reynolds;DAL;0;0;0;0;0;0;0;0;0
chris-richards;DAL;0;0;0;0;0;0;0;0;0
spencer-richey;VAN;0;0;0;0;0;0;0;0;0
thomas-roberts;DAL;0;0;0;0;0;0;0;0;0
quillan-roberts;LAFC;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
michael-salazar;MTL;0;0;0;0;0;0;0;0;0
nicolas-samayoa;NE;0;0;0;0;0;0;0;0;0
;ATL;0;0;0;0;0;0;0;0;0
joe-scally;NYC;0;0;0;0;0;0;0;0;0
brandon-servania-x3028;DAL;0;0;0;0;0;0;0;0;0
oliver-shannon;ATL;0;0;0;0;0;0;0;0;0
jay-simpson;PHI;8;1;159;0;12;66.7;0;1;0
connor-sparrow;RSL;0;0;0;0;0;0;0;0;0
mason-stajduhar;ORL;0;0;0;0;0;0;0;0;0
mac-steeves;HOU;3;0;26;0;8;62.5;1;0;1
colton-storm;SKC;0;0;0;0;0;0;0;0;0
brian-sylvestre;LA;0;0;0;0;0;0;0;0;0
mohamed-thiaw;SJ;0;0;0;0;0;0;0;0;0
marlon-vargas;SEA;0;0;0;0;0;0;0;0;0
sam-vines;COL;1;0;45;0;0;0;1;0;0
justin-vom-steeg;LA;0;0;0;0;0;0;0;0;0
darixon-vuelto;POR;0;0;0;0;0;0;0;0;0
charlie-ward;HOU;0;0;0;0;0;0;0;0;0
jared-watts;COL;0;0;0;0;0;0;0;0;0
todd-wharton;HOU;0;0;0;0;0;0;0;0;0
andrew-wheeler-omiunu;ATL;1;0;16;0;1;100;5;0;0
gordon-wild;ATL;0;0;0;0;0;0;0;0;0
eryk-williamson;POR;0;0;0;0;0;0;0;0;0
travis-worra;DC;0;0;0;0;0;0;0;0;0
josh-yaro;PHI;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
renzo-zambrano;POR;0;0;0;0;0;0;0;0;0
adrian-zendejas;SKC;0;0;0;0;0;0;0;0;0
kyle-zobeck;DAL;0;0;0;0;0;0;0;0;0
ethan-zubak;LA;0;0;0;0;0;0;0;0;0
